details,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds,pred_time_small_compounds_normalized,pred_time_large_compounds,pred_time_large_compounds_normalized,pred_time_representative-2500,pred_time_representative-2500_normalized,pred_time_representative-5000,pred_time_representative-5000_normalized,pred_time_representative-10000,pred_time_representative-10000_normalized,pred_time_representative-20000,pred_time_representative-20000_normalized
Mordred-LightGBM,0.5989215854987666,0.5403416466002825,0.6545104398518502,0.8729096989966555,0.8528428093645485,0.8904682274247492,0.5787545787545788,0.520711403931332,0.6363636363636364,0.9599133261105092,0.9452665601895016,0.9711471039946494,0.631,10428.851337072905,0.0679038111120462,5.6775761799369766e-05,0.2588580879382789,5.177161758765578e-05,0.2555623902007937,5.111247804015875e-05,0.1359867379069328,5.439469516277313e-05,0.2734637078829109,5.46927415765822e-05,0.549099026247859,5.49099026247859e-05,1.056643133983016,5.28321566991508e-05
"Ensemble: Mordred-LightGBM, Mordred-RandomForest, Mordred-XGBoost, Morgan-LightGBM, Morgan-XGBoost",0.5868582686290416,0.5261556188988434,0.6422782736937002,0.8704013377926422,0.8503344481605352,0.8879598662207357,0.5604395604395604,0.5,0.6178642293580356,0.962080173347779,0.9485094069810251,0.9729144095341279,0.6321783495468281,10651.730101387016,0.3843199866823852,0.000321337781507,0.8449609666131437,0.0001689921933226,0.9145475537516176,0.0001829095107503,0.577055939938873,0.0002308223759755,0.950169499963522,0.0001900338999927,1.829607532825321,0.0001829607532825,3.2681829356588423,0.0001634091467829
