details,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds,pred_time_small_compounds_normalized,pred_time_large_compounds,pred_time_large_compounds_normalized,pred_time_representative-2500,pred_time_representative-2500_normalized,pred_time_representative-5000,pred_time_representative-5000_normalized,pred_time_representative-10000,pred_time_representative-10000_normalized,pred_time_representative-20000,pred_time_representative-20000_normalized
Mordred-LightGBM,0.5160142348754448,0.2941176470588235,0.7040905134899913,0.7647058823529411,0.6617647058823529,0.8529411764705882,0.8421052631578947,0.6944444444444444,0.9411764705882353,0.6666666666666666,0.48148148148148145,0.8214285714285714,0.843,2663.5906866170117,0.002706485800445,3.980126177125117e-05,0.0833849711343646,1.667699422687292e-05,0.0710767619311809,1.421535238623619e-05,0.0471676629967987,1.88670651987195e-05,0.0953321382403373,1.9066427648067478e-05,0.2052304320968687,2.052304320968688e-05,0.3847210351377725,1.9236051756888628e-05
"Ensemble: Mordred-LightGBM, Mordred-XGBoost, Morgan-LightGBM, Morgan-XGBoost, Mordred-RandomForest",0.4839285714285714,0.26086956521739135,0.6807511737089201,0.75,0.6323529411764706,0.8382352941176471,0.8421052631578947,0.696969696969697,0.9375,0.6333333333333333,0.4444444444444444,0.7931034482758621,0.8626885912866588,2678.399448955024,0.1279596649110317,0.0018817597781034,0.3949299859814346,7.898599719628692e-05,0.3882435690611601,7.764871381223202e-05,0.3066675262525677,0.000122667010501,0.4493006030097604,8.986012060195207e-05,0.7599269170314074,7.599269170314074e-05,1.369268759153783,6.846343795768917e-05
