Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
Morgan,KNN,1,1,0.7832577475434618,0.7225490196078431,0.7523809523809524,0.4285714285714285,0.9682539682539684,0.6441785361175563,0.9,0.5806451612903226,0.4950737714883372,0.4347826086956522
Morgan,KNN,1,2,0.8592214663643235,0.8121693121693121,0.8,0.5476190476190477,0.9682539682539684,0.7281718999993076,0.92,0.6865671641791045,0.59336610396393,0.5531914893617021
Morgan,KNN,1,3,0.8068267066766692,0.7664668496316627,0.7904761904761904,0.5116279069767442,0.9838709677419356,0.7094898476800005,0.9565217391304348,0.6666666666666666,0.5891174688476585,0.5335218093699516
Morgan,KNN,1,4,0.857464366091523,0.8299987695336533,0.8285714285714286,0.6046511627906976,0.9838709677419356,0.7712967811946126,0.9629629629629628,0.7428571428571429,0.6621611365467961,0.6241050119331742
Morgan,KNN,1,5,0.8162040510127532,0.7755201958384332,0.7523809523809524,0.4186046511627907,0.9838709677419356,0.641757713814809,0.9473684210526316,0.5806451612903226,0.5140952880236879,0.4401148482362593
Morgan,KNN,2,1,0.8750944822373393,0.8400089530524313,0.8,0.5238095238095238,0.984126984126984,0.7179798652634057,0.9565217391304348,0.676923076923077,0.6016355697463562,0.5493562231759657
Morgan,KNN,2,2,0.8136810279667422,0.763095238095238,0.780952380952381,0.4523809523809524,1.0,0.6725927091345493,1.0,0.6229508196721312,0.5756694788133285,0.4978165938864628
Morgan,KNN,2,3,0.8124531132783195,0.7818383167220376,0.8,0.5813953488372093,0.9516129032258064,0.7438167219342123,0.8928571428571429,0.704225352112676,0.5927064141758291,0.5631067961165048
Morgan,KNN,2,4,0.8683420855213804,0.8240863787375415,0.7714285714285715,0.4418604651162791,1.0,0.6647258571142536,1.0,0.6129032258064516,0.5644028418377487,0.4831829368334701
Morgan,KNN,2,5,0.7610652663165791,0.6960050975962848,0.7523809523809524,0.4186046511627907,0.9838709677419356,0.641757713814809,0.9473684210526316,0.5806451612903226,0.5140952880236879,0.4401148482362593
Morgan,KNN,3,1,0.7794784580498866,0.7386002886002887,0.7904761904761904,0.5,0.984126984126984,0.7014723744122017,0.9545454545454546,0.65625,0.5827789051448711,0.5258620689655173
