,vnn-morgan_fp,vnn-morgan_fp,vnn-morgan_fp,bhsai_automl-mordred_desc,bhsai_automl-mordred_desc,bhsai_automl-mordred_desc,bhsai_automl-ensemble,bhsai_automl-ensemble,bhsai_automl-ensemble
,full,inside_app_dom,outside_app_dom,full,inside_app_dom,outside_app_dom,full,inside_app_dom,outside_app_dom
kappa,0.3463799005360718,0.5149587750294464,0.24719026622020368,0.5989215854987666,0.6088622754491018,0.5946582517914955,0.5868582686290416,0.5748502994011976,0.592318665946455
accuracy,0.8160535117056856,0.8366197183098592,0.807372175980975,0.8729096989966555,0.8704225352112676,0.8739595719381689,0.8704013377926422,0.8591549295774648,0.8751486325802615
recall,0.31135531135531136,0.5111111111111111,0.21311475409836064,0.5787545787545788,0.5555555555555556,0.5901639344262295,0.5604395604395604,0.5333333333333333,0.5737704918032787
specificity,0.9653304442036836,0.9471698113207547,0.9726443768996961,0.9599133261105092,0.9773584905660377,0.952887537993921,0.962080173347779,0.969811320754717,0.958966565349544
coverage,1.0,0.2968227424749164,0.7031772575250836,1.0,0.2968227424749164,0.7031772575250836,1.0,0.2968227424749164,0.7031772575250836
