details,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds,pred_time_small_compounds_normalized,pred_time_large_compounds,pred_time_large_compounds_normalized,pred_time_representative-2500,pred_time_representative-2500_normalized,pred_time_representative-5000,pred_time_representative-5000_normalized,pred_time_representative-10000,pred_time_representative-10000_normalized,pred_time_representative-20000,pred_time_representative-20000_normalized
Mordred-LightGBM,0.5160142348754448,0.2885789014821273,0.7038327526132404,0.7647058823529411,0.6470588235294118,0.8529411764705882,0.8421052631578947,0.6944444444444444,0.9397824550848755,0.6666666666666666,0.48148148148148145,0.8214285714285714,0.843,2663.5906866170117,0.0057676911819726,8.481898797018563e-05,0.0146222310140728,2.924446202814579e-06,0.014861823990941,2.9723647981882096e-06,0.0083433289546519,3.3373315818607806e-06,0.0169126889668405,3.382537793368101e-06,0.0257989878300577,2.5798987830057742e-06,0.0370235280133783,1.8511764006689192e-06
"Ensemble: Mordred-LightGBM, Mordred-XGBoost, Morgan-LightGBM, Morgan-XGBoost, Mordred-RandomForest",0.4839285714285714,0.2542372881355932,0.6743295019157087,0.75,0.6323529411764706,0.8382352941176471,0.8421052631578947,0.6923076923076923,0.9393939393939394,0.6333333333333333,0.4444444444444444,0.7906933262836845,0.8626885912866588,2720.833104678022,0.5639365839306265,0.0082931850578033,20.010126879205927,0.0040020253758411,21.382491854019463,0.0042764983708038,10.66698350594379,0.0042667934023775,21.049659820040688,0.0042099319640081,41.219217715086415,0.0041219217715086,3237.716379309073,0.1618858189654536
