details,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds,pred_time_small_compounds_normalized,pred_time_large_compounds,pred_time_large_compounds_normalized,pred_time_representative-2500,pred_time_representative-2500_normalized,pred_time_representative-5000,pred_time_representative-5000_normalized,pred_time_representative-10000,pred_time_representative-10000_normalized,pred_time_representative-20000,pred_time_representative-20000_normalized
Mordred-XGBoost,0.7003577714634118,0.6280179925456865,0.7650484402963923,0.8571428571428571,0.8220140515222483,0.8875878220140515,0.9163346613545816,0.8764940239043825,0.9458333333333333,0.7727272727272727,0.7073170731707317,0.8304093567251462,0.74,6027.818107497995,0.0572161870077252,0.0001339957541164,0.0412273760885,8.245475217700004e-06,0.0426332568749785,8.52665137499571e-06,0.0420929146930575,1.6837165877223014e-05,0.0463726492598652,9.274529851973055e-06,0.0817181500606238,8.171815006062389e-06,0.1572253913618624,7.861269568093121e-06
"Ensemble: Mordred-XGBoost, Mordred-LightGBM, Mordred-RandomForest, Mordred-LogisticRegression, Morgan-LogisticRegression",0.7349716098480494,0.6665660507618796,0.796996841971799,0.8735362997658079,0.8384074941451991,0.9016393442622951,0.9282868525896414,0.8906882591093117,0.9561752988047809,0.7954545454545454,0.7283321931083105,0.8488372093023255,0.7513483167598666,6123.762794548762,0.180173902772367,0.0004219529338931,0.3508138176985085,7.01627635397017e-05,0.4420548011548817,8.841096023097635e-05,0.3225088338367641,0.0001290035335347,0.4485119241289794,8.970238482579589e-05,0.8583741215988994,8.583741215988994e-05,1.4569571176543832,7.284785588271916e-05
