details,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds,pred_time_small_compounds_normalized,pred_time_large_compounds,pred_time_large_compounds_normalized,pred_time_representative-2500,pred_time_representative-2500_normalized,pred_time_representative-5000,pred_time_representative-5000_normalized,pred_time_representative-10000,pred_time_representative-10000_normalized,pred_time_representative-20000,pred_time_representative-20000_normalized
Mordred-RandomForest,0.5033146801837413,0.4479630922210265,0.5547448862983725,0.8374512353706112,0.8185955786736021,0.8556566970091027,0.6114649681528662,0.5563464600781376,0.6643835616438356,0.8954248366013072,0.8771648551256603,0.9117408906882591,0.53,15580.10123097198,0.1160611347295343,7.546237628708347e-05,0.181302695069462,3.6260539013892414e-05,0.1645778398960828,3.2915567979216576e-05,0.1693528899922967,6.774115599691868e-05,0.1741203940473497,3.482407880946994e-05,0.3075237884186208,3.075237884186208e-05,0.5152710359543562,2.576355179771781e-05
"Ensemble: Mordred-RandomForest, Mordred-LightGBM, Mordred-XGBoost, Morgan-RandomForest, Morgan-XGBoost",0.5087517567394915,0.45209566458910433,0.5644956528682546,0.8602080624187256,0.842002600780234,0.8771131339401821,0.49044585987261147,0.4367554482295791,0.5482866043613707,0.9550653594771242,0.9419005823279644,0.9657142857142857,0.5308491900268313,15923.35932216188,0.4905392709188163,0.0003189462099602,1.0467501529492438,0.0002093500305898,1.181624238844961,0.0002363248477689,0.811013100668788,0.0003244052402675,1.2160473093390465,0.0002432094618678,2.196110628079623,0.0002196110628079,4.046783009078354,0.0002023391504539
