details,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds,pred_time_small_compounds_normalized,pred_time_large_compounds,pred_time_large_compounds_normalized,pred_time_representative-2500,pred_time_representative-2500_normalized,pred_time_representative-5000,pred_time_representative-5000_normalized,pred_time_representative-10000,pred_time_representative-10000_normalized,pred_time_representative-20000,pred_time_representative-20000_normalized
Mordred-LightGBM,0.5971506469846894,0.5411682142913491,0.6481347891621273,0.8773259820813232,0.8600964851826327,0.8938662991040661,0.6086956521739131,0.5531914893617021,0.6645321466618631,0.9470486111111112,0.9329414282455831,0.9588752273764731,0.647,11797.487284150033,0.0058600360061973,4.038618887799678e-06,0.0150861840229481,3.017236804589629e-06,0.0153210519347339,3.0642103869467973e-06,0.0109597400296479,4.383896011859178e-06,0.0155367369297891,3.1073473859578373e-06,0.0254111450631171,2.5411145063117145e-06,0.0332473018206656,1.66236509103328e-06
"Ensemble: Mordred-LightGBM, Mordred-XGBoost, Morgan-XGBoost, Morgan-LightGBM, Mordred-RandomForest",0.6082880814224098,0.5539410199396357,0.6589390522207346,0.8800827015851137,0.8628532046864231,0.895933838731909,0.6220735785953178,0.5655369966060209,0.6756642272466344,0.9470486111111112,0.9329268292682927,0.9587090775438407,0.6531086722165392,13049.99077894102,231.2272460788954,0.1593571647683634,48.551069654058665,0.0097102139308117,5409.2636076740455,1.081852721534809,485.528558437014,0.1942114233748056,955.3436581541318,0.1910687316308263,1916.2760973027907,0.191627609730279,3191.754015841987,0.1595877007920993
