Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
Morgan,LogisticRegression,5,4,0.9517045454545454,0.9691232070998805,0.8148148148148148,0.84375,0.7727272727272727,0.8074581328859326,0.84375,0.84375,0.6164772727272727,0.6164772727272727
Morgan,LogisticRegression,5,5,0.9630681818181819,0.9756486751206116,0.9074074074074074,0.96875,0.8181818181818182,0.8902885129909497,0.8857142857142857,0.9253731343283582,0.8096785097382297,0.8040638606676342
Morgan,RandomForest,1,1,0.94109396914446,0.9576744977857512,0.8703703703703703,0.9032258064516129,0.8260869565217391,0.8637957267221842,0.875,0.8888888888888888,0.7339597585673386,0.7334273624823695
Morgan,RandomForest,1,2,0.9312762973352035,0.9308855811792894,0.8888888888888888,0.9032258064516129,0.8695652173913043,0.8862357162406246,0.9032258064516129,0.9032258064516129,0.7727910238429172,0.7727910238429172
Morgan,RandomForest,1,3,0.9467040673211781,0.9674725267704394,0.9074074074074074,0.8709677419354839,0.9565217391304348,0.9127428878072055,0.9642857142857143,0.9152542372881356,0.8189201495282816,0.8137931034482758
Morgan,RandomForest,1,4,0.9303977272727272,0.9539727921002755,0.8518518518518519,0.90625,0.7727272727272727,0.8368297861029392,0.8529411764705882,0.8787878787878788,0.6908553270314275,0.6887608069164265
Morgan,RandomForest,1,5,0.9446022727272727,0.9642074456582004,0.8518518518518519,0.90625,0.7727272727272727,0.8368297861029392,0.8529411764705882,0.8787878787878788,0.6908553270314275,0.6887608069164265
Morgan,RandomForest,2,1,0.8934081346423564,0.9220905269222806,0.7962962962962963,0.8064516129032258,0.782608695652174,0.7944407119985641,0.8333333333333334,0.819672131147541,0.5861898270389748,0.5857740585774058
Morgan,RandomForest,2,2,0.9130434782608696,0.9312876379399442,0.8518518518518519,0.9354838709677419,0.7391304347826086,0.8315314788271727,0.8285714285714286,0.8787878787878788,0.6985371191755261,0.6901004304160688
Morgan,RandomForest,2,3,0.967741935483871,0.9769413669319478,0.9444444444444444,0.967741935483871,0.9130434782608695,0.9399949270251938,0.9375,0.9523809523809523,0.8863975545774782,0.8857545839210155
Morgan,RandomForest,2,4,0.9403409090909092,0.9637130689009774,0.8518518518518519,0.84375,0.8636363636363636,0.8536352744692443,0.9,0.8709677419354839,0.6994823573056137,0.6974789915966386
Morgan,RandomForest,2,5,0.9772727272727273,0.9874263208659309,0.9444444444444444,0.90625,1.0,0.9519716382329886,1.0,0.9508196721311475,0.8930285549745876,0.8873435326842838
Morgan,RandomForest,3,1,0.9635343618513323,0.9731982760619364,0.8703703703703703,0.8709677419354839,0.8695652173913043,0.8702661971241572,0.9,0.8852459016393442,0.7369243539918541,0.7364016736401674
Morgan,RandomForest,3,2,0.8737727910238429,0.8844941914461798,0.7962962962962963,0.7741935483870968,0.8260869565217391,0.7997194458970361,0.8571428571428571,0.8135593220338984,0.5940641084713636,0.5903448275862069
Morgan,RandomForest,3,3,0.9565217391304348,0.967873638618246,0.9074074074074074,0.967741935483871,0.8260869565217391,0.8941135219771191,0.8823529411764706,0.9230769230769231,0.8128627270651106,0.8074179743223966
Morgan,RandomForest,3,4,0.9673295454545454,0.9797742449456159,0.9074074074074074,0.90625,0.9090909090909091,0.9076693430779935,0.9354838709677419,0.9206349206349206,0.8101786565724084,0.8095909732016925
Morgan,RandomForest,3,5,0.9190340909090909,0.9385650145096827,0.8333333333333334,0.90625,0.7272727272727273,0.8118441408859887,0.8285714285714286,0.8656716417910447,0.6518350457459395,0.6473149492017416
Morgan,RandomForest,4,1,0.9663394109396914,0.9779938432188691,0.8888888888888888,0.9032258064516129,0.8695652173913043,0.8862357162406246,0.9032258064516129,0.9032258064516129,0.7727910238429172,0.7727910238429172
Morgan,RandomForest,4,2,0.9957924263674613,0.9971537001897531,0.9259259259259259,0.967741935483871,0.8695652173913043,0.9173411178551378,0.9090909090909091,0.9375,0.8493035685849211,0.8468085106382979
