kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.3827160493827161,0.23456790123456794,0.5186378866897557,0.691358024691358,0.6172839506172839,0.7592592592592593,0.691358024691358,0.5844155844155844,0.7866666666666666,0.691358024691358,0.5822784810126582,0.7873898079920377,0.4262255611364555,4518.720023673028,0.7380129373632371
