kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5160142348754448,0.28909090909090907,0.7038880337378229,0.7647058823529411,0.6617647058823529,0.8529411764705882,0.8421052631578947,0.6944444444444444,0.9411764705882353,0.6666666666666666,0.4826112953407238,0.8181818181818182,0.8317585657921863,4510.323012846056,0.2158440100029111
