kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.2974060741006588,0.2454665957778332,0.3512829074273058,0.7230246389124894,0.697536108751062,0.7485131690739167,0.31234866828087166,0.26903553299492383,0.3595238095238095,0.9450261780104712,0.9267676767676768,0.9597890842783625,0.591903848444935,4649.736484773923,0.2652787412516773
