kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5532165118193579,0.4018959684322264,0.6837487090237149,0.7786259541984732,0.7022900763358778,0.8396946564885496,0.6666666666666666,0.5396825396825397,0.7761194029850746,0.8823529411764706,0.7873285503567872,0.9459459459459459,0.6826713377041809,4531.391637976747,0.5820944178849459
