kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.22511348041803025,0.10923161389840252,0.338221352734759,0.6173285198555957,0.5595667870036101,0.6750902527075813,0.6644736842105263,0.5859872611464968,0.7358490566037735,0.56,0.472,0.648854961832061,0.3325487091675495,4567.960454449989,0.7581409839913249
