kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.6152942558440033,0.4707376197622072,0.7394562011542378,0.8091603053435115,0.7404580152671756,0.8702290076335878,0.7142857142857143,0.5892857142857143,0.8166666666666667,0.8970588235294118,0.8032786885245902,0.9558823529411765,0.7241410497754495,4517.713768873829,0.24243815802037716
