kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.3932788223870056,0.3347072300062029,0.44986998048477916,0.8140442132639792,0.793888166449935,0.8328998699609883,0.4681528662420382,0.4121212121212121,0.5231974317576232,0.9027777777777778,0.8850242978680432,0.9183926882849635,0.5128346017062115,4616.766666464042,1.690074800979346
