kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5463886187851197,0.4860976748836554,0.6050830327485313,0.8827118644067796,0.8657627118644068,0.8983050847457628,0.5209125475285171,0.46063651866181476,0.5806451612903226,0.9612211221122112,0.9492629553051934,0.971240755957272,0.5086026987489352,4522.216145384125,0.24320165300741792
