kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.3670212765957447,0.13204225352112686,0.58057654750294,0.6911764705882353,0.5735294117647058,0.7941176470588235,0.7631578947368421,0.6046511627906976,0.8823529411764706,0.6,0.4074074074074074,0.7647058823529411,0.8053152904666171,4539.451590708923,0.9780841651372612
