Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
Morgan,KNN,1,1,0.8548157208680374,0.7344068698162285,0.8163481953290871,0.6445182724252492,0.8970358814352574,0.7603657124082547,0.7461538461538462,0.6916221033868093,0.5649048359285006,0.5618510412913842
Morgan,KNN,1,2,0.8428908845514951,0.6956874558879016,0.8108395324123273,0.6179401993355482,0.9015625,0.7463991632923065,0.7469879518072289,0.6763636363636364,0.549298385452241,0.5444115631085917
Morgan,KNN,1,3,0.8813200789036544,0.7729000558967092,0.8278427205100957,0.654485049833887,0.909375,0.7714741357898468,0.7725490196078432,0.7086330935251799,0.5917147728865325,0.5876446497838707
Morgan,KNN,1,4,0.8823790951638065,0.7625308410941043,0.8193411264612115,0.6866666666666666,0.8814352574102964,0.7779795691972916,0.7304964539007093,0.7079037800687286,0.5778946060018703,0.5773155561192405
Morgan,KNN,1,5,0.8593473738949557,0.7392236772822759,0.8331562167906482,0.6766666666666666,0.906396255850234,0.7831526882577401,0.7718631178707225,0.7211367673179396,0.605497488456759,0.6028393770683069
Morgan,KNN,2,1,0.8586096267770976,0.7250135822355263,0.8142250530785563,0.6445182724252492,0.8939157566302652,0.7590421853606346,0.7404580152671756,0.6891651865008881,0.560324561665266,0.55759455963416
Morgan,KNN,2,2,0.8585262666112956,0.7458000540110774,0.8278427205100957,0.6411960132890365,0.915625,0.7662213124599015,0.7813765182186235,0.7043795620437956,0.5902834939253548,0.5845972739213132
Morgan,KNN,2,3,0.8761030938538206,0.7501968108654942,0.8172157279489904,0.6411960132890365,0.9,0.7596554560852787,0.7509727626459144,0.6917562724014337,0.5665434344640787,0.5629920834638356
Morgan,KNN,2,4,0.8524908996359855,0.7173948127316891,0.8055260361317748,0.64,0.8829953198127926,0.7517426452451579,0.7191011235955056,0.6772486772486772,0.5406321464275651,0.5387588490064203
Morgan,KNN,2,5,0.8793291731669266,0.7715278606033318,0.8299681190223167,0.65,0.9141965678627145,0.7708617055677137,0.78,0.7090909090909091,0.5952659677735481,0.590368657325534
Morgan,KNN,3,1,0.8581120653464014,0.7235349092640806,0.7961783439490446,0.5780730897009967,0.8985959438377535,0.7207316654949146,0.7280334728033473,0.6444444444444445,0.5108019997066001,0.5042132444449318
Morgan,KNN,3,2,0.8815536752491695,0.767792259110325,0.844845908607864,0.6843853820598007,0.9203125,0.7936299023643895,0.8015564202334631,0.7383512544802867,0.6330194726182288,0.6290514196844186
Morgan,KNN,3,3,0.8428519518272426,0.7005510739201828,0.8119022316684378,0.6345514950166113,0.8953125,0.7537386054741124,0.7403100775193798,0.6833631484794276,0.5540097903728325,0.5506996166742648
Morgan,KNN,3,4,0.8480005200208008,0.7330228027354087,0.8172157279489904,0.65,0.8954758190327613,0.7629280977728471,0.7442748091603053,0.693950177935943,0.5671260709347682,0.5644948633362215
Morgan,KNN,3,5,0.890195007800312,0.7853340488616,0.8437832093517534,0.6833333333333333,0.9188767550702028,0.7924008556056957,0.7976653696498055,0.7360861759425493,0.6298585894605249,0.62607957571154
Morgan,KNN,4,1,0.8532841645891749,0.7299615700170344,0.8099787685774947,0.6312292358803987,0.8939157566302652,0.7511762509552407,0.7364341085271318,0.6797853309481217,0.5491027103371879,0.5458247814212066
Morgan,KNN,4,2,0.8690251245847176,0.7565237679598112,0.822529224229543,0.6245847176079734,0.915625,0.7562310374877512,0.7768595041322314,0.6924493554327809,0.5764867848986573,0.5697891200972407
Morgan,KNN,4,3,0.8680777616279071,0.7346903909101452,0.8097768331562167,0.6578073089700996,0.88125,0.7613755256310123,0.7226277372262774,0.688695652173913,0.5534392744889937,0.5521751961438557
Morgan,KNN,4,4,0.8399115964638585,0.7114753337327839,0.8087141339001063,0.62,0.8970358814352574,0.7457628621015259,0.7380952380952381,0.6739130434782609,0.5441272101948303,0.540018249364531
Morgan,KNN,4,5,0.8761934477379095,0.7629702033071185,0.8320935175345378,0.67,0.9079563182527302,0.7799555969600637,0.7730769230769231,0.7178571428571429,0.6023160388696132,0.5992074617209402
Morgan,KNN,5,1,0.8798026339658238,0.7517444909814164,0.8280254777070064,0.6611295681063123,0.906396255850234,0.7741094012886316,0.7683397683397684,0.7107142857142857,0.5927037248320736,0.5893348259697202
Morgan,KNN,5,2,0.8591076619601329,0.7487727734421913,0.8235919234856536,0.6611295681063123,0.9,0.771373198455638,0.7566539923954373,0.7056737588652482,0.5832351201044959,0.5805401747592629
Morgan,KNN,5,3,0.8711949750830564,0.7565281645208343,0.8384697130712009,0.6910299003322259,0.9078125,0.7920388761893881,0.7790262172284644,0.7323943661971831,0.6195840059939242,0.6173097812999995
Morgan,KNN,5,4,0.8570514820592825,0.7377615955211392,0.8172157279489904,0.64,0.9001560062402496,0.7590124135966155,0.75,0.6906474820143885,0.5656445190616615,0.5620840052381519
Morgan,KNN,5,5,0.8512402496099845,0.700761778003576,0.8023379383634431,0.61,0.8923556942277691,0.7377919581284003,0.7261904761904762,0.6630434782608695,0.5286778195487216,0.5246855243433488
Morgan,Bayesian,1,1,0.7936597198107195,0.6424542401662652,0.7430997876857749,0.7009966777408638,0.7628705148205929,0.7312794926946181,0.581267217630854,0.6355421686746988,0.4444401913442619,0.43983959190292954
Morgan,Bayesian,1,2,0.7536129568106311,0.6000445555701518,0.7385759829968119,0.6578073089700996,0.7765625,0.7147226653549564,0.5806451612903226,0.616822429906542,0.4214829896716549,0.41960184535151945
Morgan,Bayesian,1,3,0.8033975290697674,0.7184663633804071,0.7460148777895855,0.7043189368770764,0.765625,0.7343324765026477,0.585635359116022,0.6395173453996983,0.4505320781622437,0.4460056311105308
Morgan,Bayesian,1,4,0.788767550702028,0.6701875695065816,0.7534537725823592,0.6833333333333333,0.7862714508580343,0.732997606694358,0.5994152046783626,0.6386292834890965,0.4549835454552638,0.45274514817432987
Morgan,Bayesian,1,5,0.808944357774311,0.7182734142266651,0.7598299681190224,0.7033333333333334,0.7862714508580343,0.7436470402259512,0.6063218390804598,0.6512345679012346,0.4726267803695858,0.46961852317391906
Morgan,Bayesian,2,1,0.7999673475311105,0.6818439192860588,0.7484076433121019,0.6943521594684385,0.7737909516380655,0.7329961925187803,0.5903954802259888,0.6381679389312978,0.45071354047401746,0.447257007888052
Morgan,Bayesian,2,2,0.7545525332225914,0.6254557717142973,0.7279489904357067,0.6245847176079734,0.7765625,0.6964402844231814,0.56797583081571,0.5949367088607594,0.3918303793536124,0.39083069920343916
Morgan,Bayesian,2,3,0.8058217400332226,0.6933055608660836,0.7651434643995749,0.717607973421927,0.7875,0.7517421626261012,0.6136363636363636,0.6615620214395099,0.4868873373152737,0.4834152654575986
Morgan,Bayesian,2,4,0.7675533021320853,0.6321160616263094,0.7194473963868225,0.6633333333333333,0.7457098283931357,0.703316561846404,0.5497237569060773,0.6012084592145015,0.39180070365270314,0.38772914807932135
Morgan,Bayesian,2,5,0.8124804992199689,0.7208300814183192,0.7736450584484591,0.68,0.8174726989079563,0.745574567201303,0.6355140186915887,0.6570048309178744,0.4890018847342971,0.4883793945798586
