SmoothFactor,TanimotoDistance,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.3899999999999999,0.6,0.732183195492597,0.7169636421207257,0.7249142809847332,0.447974023591836,0.567027027027027,0.7245734188066614,0.7505934615312363,0.7229949605179361,0.7448800854529789,0.7367641005961209,0.45023261271064813
0.3799999999999999,0.6,0.7322858773034457,0.7163079044158077,0.724610416156684,0.44739586892707983,0.567027027027027,0.7242968908596267,0.7591517111106241,0.7227454406397351,0.7443859781673523,0.7365824374198021,0.44965312035894706
0.4099999999999998,0.6,0.7310686444090057,0.7164180242134711,0.7240126599422506,0.44624932900381836,0.567027027027027,0.7237433343112385,0.7397903282038574,0.7221216364800042,0.7443991743727044,0.73590497160281,0.4485706340633511
0.3599999999999999,0.6,0.7316798166973851,0.7157281942708802,0.7239747490087426,0.4461893397943876,0.567027027027027,0.7237040054841326,0.7514391184918905,0.722196945482844,0.7437007068432038,0.7359746894986362,0.44837785466655616
0.3999999999999998,0.6,0.7316568797031233,0.7157283690410574,0.7239749113746738,0.4461593495906924,0.567027027027027,0.7236926243720903,0.7729568699535898,0.7220632946903534,0.744040672901498,0.7360166391007398,0.44848772556514305
0.3699999999999999,0.6,0.7322858773034457,0.7150009215436074,0.7239535751848822,0.44610227741829417,0.567027027027027,0.7236433994235266,0.7771196911858944,0.7221019215668468,0.7433988749232212,0.7361077318152109,0.4483253327523408
0.5399999999999998,0.6,0.7301881664645371,0.7155542032469477,0.723238830905606,0.4446525630613711,0.567027027027027,0.7228711848557425,0.7704162294341915,0.7212967321848237,0.7430826590127492,0.7348999752358292,0.4468913044532797
0.5299999999999998,0.6,0.7301881664645371,0.7155667345752686,0.7232469609869068,0.44464758125085896,0.567027027027027,0.7228774505199028,0.7642155255746362,0.7212135277236544,0.743326285444611,0.7349351126823035,0.4469969690317411
0.4199999999999998,0.6,0.7291496417639594,0.7164519416809669,0.7230378087500697,0.4443438256777474,0.567027027027027,0.7228007917224631,0.7644450571262164,0.7211027025918036,0.7440364272679949,0.7346780307919036,0.4467771355901444
0.5199999999999998,0.6,0.7307336667159199,0.714137707462031,0.722908408879927,0.443854720605379,0.567027027027027,0.7224356870889754,0.7636673102927535,0.720677545725001,0.7426457082459388,0.7348311994011945,0.44624018015371414
0.34999999999999987,0.6,0.7303898270173025,0.7143451838386894,0.722660867208162,0.4435220070676577,0.567027027027027,0.722367505427996,0.7787116044379033,0.7208638600240362,0.7425553465618729,0.734779238433656,0.4456674499350225
0.4299999999999998,0.6,0.7291397799165001,0.7150467028519992,0.7224398875735284,0.4430430898239044,0.567027027027027,0.7220932413842498,0.7729516726145894,0.7203760299849672,0.7429551673391931,0.7341648742527915,0.44544732267410636
0.4999999999999998,0.6,0.7276104475357746,0.716315780014652,0.7222442995858965,0.4427307079023484,0.567027027027027,0.7219631137752134,0.7668342261174704,0.7202214339792588,0.7432241715855897,0.7334996969487816,0.4451827210507158
0.5099999999999998,0.6,0.7281986828298922,0.7155429462909987,0.7222068126143708,0.4426073276144272,0.567027027027027,0.7218708145604453,0.7841423811275454,0.7201420228621896,0.7427903283966745,0.7336057972371062,0.4450117874799489
0.48999999999999977,0.6,0.7264339769475393,0.7169937461163469,0.7219164307334374,0.44216784334276193,0.567027027027027,0.7217138615319432,0.78087167497438,0.7200235209827945,0.7433094470048043,0.7329658744304688,0.4445933110919379
0.5499999999999998,0.6,0.7284234605821842,0.7148190948666782,0.7219133838889291,0.44210010790943954,0.567027027027027,0.7216212777244312,0.7683892790854131,0.7201441874946906,0.7419141116886743,0.7334941620295394,0.44426022463315634
0.45999999999999985,0.6,0.7269276129984509,0.7164140359714195,0.7218662263608026,0.44208446138599716,0.567027027027027,0.7216708244849351,0.7799733005237433,0.7199609985846872,0.7430863458296393,0.7330777226756942,0.4445393197878154
