SmoothFactor,TanimotoDistance,Fold,Repeat,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.1,1,1,1,0.7638376383763837,0.7515151515151515,0.7579556412729026,0.5151271853431816,1.0,0.7576763949457677,0.839963296844481,0.7576513436518169,0.770949720670391,0.7673772011121409,0.5151512158593367
0.1,1,2,1,0.7822878228782287,0.705050505050505,0.7454194792671167,0.48853649787768283,1.0,0.7436691639643669,0.8052503763264478,0.7426657556499796,0.743859649122807,0.762589928057554,0.48925688227732417
0.1,1,3,1,0.8044280442804428,0.7449392712550608,0.7760617760617761,0.5503539518386039,1.0,0.7746836577677517,0.8335502193097845,0.774112421475981,0.7758007117437722,0.7898550724637681,0.5507678823331342
0.1,1,4,1,0.7601476014760148,0.7449392712550608,0.752895752895753,0.5049058407132511,1.0,0.7525434363655377,0.853793774150725,0.7525050167871473,0.7657992565055762,0.762962962962963,0.5049209490115008
0.1,1,5,1,0.7822878228782287,0.7267206477732794,0.7557915057915058,0.5097852921373531,1.0,0.7545042353257541,0.8444644316332277,0.7539925154716158,0.7584973166368515,0.7702089009990918,0.5100620757435231
0.1,1,1,2,0.7933579335793358,0.7353535353535353,0.7656702025072324,0.5295928405953476,1.0,0.7643557344664356,0.8441697844223921,0.7638053163328598,0.7664884135472371,0.7796917497733454,0.5299514284103265
0.1,1,2,2,0.7896678966789668,0.7535353535353535,0.772420443587271,0.5435841582681219,1.0,0.7716016251071601,0.8405797363198303,0.771390094374762,0.7781818181818182,0.7838827838827839,0.5436492299694239
0.1,1,3,2,0.7656826568265682,0.7793522267206477,0.7722007722007722,0.5441569095383697,1.0,0.772517441773608,0.844333936448295,0.7724872060812189,0.7919847328244275,0.7786116322701688,0.5444860944011876
0.1,1,4,2,0.7619926199261993,0.7307692307692307,0.747104247104247,0.49293859190291855,1.0,0.746380925347715,0.8247805720626813,0.7462176362933935,0.7564102564102564,0.7591911764705882,0.4929533632758031
0.1,1,5,2,0.7785977859778598,0.7368421052631579,0.7586872586872587,0.5159023281546721,1.0,0.7577199456205088,0.8320751477551475,0.7574322621681492,0.7644927536231884,0.7714808043875686,0.5159990769611951
0.1,1,1,3,0.7656826568265682,0.7515151515151515,0.7589199614271939,0.517016662692262,1.0,0.7585989041708598,0.8258384017094536,0.758565829613714,0.7713754646840149,0.7685185185185185,0.517032100948953
0.1,1,2,3,0.7896678966789668,0.7212121212121212,0.7569913211186113,0.5119562537818516,1.0,0.755440008945544,0.8324071378958878,0.7546642026868319,0.7561837455830389,0.7725631768953068,0.5125101726460195
0.1,1,3,3,0.7601476014760148,0.7469635627530364,0.7538610038610039,0.5068839876357012,1.0,0.7535555821145257,0.8193607241372092,0.7535267484414202,0.7672253258845437,0.7636700648748842,0.5069076831907916
0.1,1,4,3,0.7453874538745388,0.7530364372469636,0.749034749034749,0.49771008309340165,1.0,0.7492119455607511,0.8384672514807796,0.7492021840826868,0.7680608365019012,0.7565543071161048,0.497948018994271
