SmoothFactor,TanimotoDistance,Fold,Repeat,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.1,0.5,1,1,0.7421602787456446,0.8968792401628223,0.853515625,0.6376828687213696,0.6785950960901259,0.8195197594542334,0.7507594107121516,0.8158603721718699,0.7370242214532872,0.7395833333333334,0.6376903098286716
0.1,0.5,2,1,0.698051948051948,0.8854447439353099,0.8304761904761905,0.587962962962963,0.6958250497017893,0.791748345993629,0.7284436271825868,0.7861847291803634,0.7166666666666667,0.7072368421052632,0.5880638055952049
0.1,0.5,3,1,0.7440273037542662,0.8996088657105606,0.8566037735849057,0.6422814768766236,0.7029177718832891,0.8218180847324135,0.7509889171824626,0.8181280821412147,0.7389830508474576,0.7414965986394558,0.6422885916044588
0.1,0.5,4,1,0.7087719298245614,0.8885976408912188,0.8396946564885496,0.5960593393382368,0.6949602122015914,0.7986847853578901,0.7349514199531201,0.7936076264578245,0.7038327526132404,0.7062937062937062,0.5960662313118258
0.1,0.5,5,1,0.7068965517241379,0.8871391076115486,0.8374524714828897,0.5934019239114711,0.6976127320954908,0.7970178296678432,0.7107718051555842,0.7919062924805135,0.7044673539518901,0.7056798623063684,0.5934036013986667
0.11,0.5,1,1,0.7456445993031359,0.8968792401628223,0.8544921875,0.640479938169788,0.6785950960901259,0.8212619197329791,0.7664754138562541,0.8177732947794937,0.7379310344827587,0.7417677642980935,0.6404967188219384
0.11,0.5,2,1,0.698051948051948,0.8867924528301887,0.8314285714285714,0.5898853841638604,0.6958250497017893,0.7924222004410684,0.7223181237566412,0.7867828157858294,0.7190635451505016,0.7084019769357496,0.5900136846468882
0.11,0.5,3,1,0.7440273037542662,0.8996088657105606,0.8566037735849057,0.6422814768766236,0.7029177718832891,0.8218180847324135,0.7519461284714621,0.8181280821412147,0.7389830508474576,0.7414965986394558,0.6422885916044588
0.11,0.5,4,1,0.7087719298245614,0.8872870249017037,0.8387404580152672,0.594100067836386,0.6949602122015914,0.7980294773631326,0.7375330838221643,0.7930221541343434,0.7013888888888888,0.7050610820244329,0.5941154902936236
0.11,0.5,5,1,0.7137931034482758,0.8871391076115486,0.8393536121673004,0.5990130273176717,0.6976127320954908,0.8004661055299123,0.7164639095002359,0.7957598738390754,0.7064846416382252,0.7101200686106347,0.5990282031459192
0.12,0.5,1,1,0.7491289198606271,0.8955223880597015,0.8544921875,0.6412407592031752,0.6785950960901259,0.8223256539601643,0.754200028752216,0.8190614868727338,0.7363013698630136,0.7426597582037997,0.6412872334114478
0.12,0.5,2,1,0.698051948051948,0.8867924528301887,0.8314285714285714,0.5898853841638604,0.6958250497017893,0.7924222004410684,0.7224209853159141,0.7867828157858294,0.7190635451505016,0.7084019769357496,0.5900136846468882
0.12,0.5,3,1,0.7474402730375427,0.9022164276401564,0.8594339622641509,0.6489722982824223,0.7029177718832891,0.8248283503388496,0.7548795458405183,0.821189925056509,0.7448979591836735,0.7461669505962522,0.6489740992596262
0.12,0.5,4,1,0.712280701754386,0.8872870249017037,0.8396946564885496,0.5969433773939956,0.6949602122015914,0.7997838633280449,0.7390555115403405,0.7949826568891594,0.7024221453287197,0.7073170731707317,0.5969708668840275
0.12,0.5,5,1,0.7137931034482758,0.8858267716535433,0.8384030418250951,0.5970692669562554,0.6976127320954908,0.7998099375509096,0.7189504501008863,0.7951710762195453,0.7040816326530612,0.708904109589041,0.5970961022854767
0.13,0.5,1,1,0.7456445993031359,0.8941655359565808,0.8525390625,0.6364251989240233,0.6785950960901259,0.8199050676298583,0.7484232048558935,0.8165351815868184,0.7328767123287672,0.7392055267702936,0.6364713241224299
0.13,0.5,2,1,0.6948051948051948,0.8881401617250674,0.8314285714285714,0.5890983378215248,0.6958250497017893,0.7914726782651311,0.736616235311347,0.7855471965971889,0.7205387205387206,0.7074380165289256,0.5892905075169057
0.13,0.5,3,1,0.7508532423208191,0.9035202086049544,0.8613207547169811,0.6536840795135307,0.7029177718832891,0.8271867254628867,0.7592894156418591,0.823657136272984,0.7482993197278912,0.7495741056218058,0.6536858935665016
0.13,0.5,4,1,0.7087719298245614,0.8872870249017037,0.8387404580152672,0.594100067836386,0.6949602122015914,0.7980294773631326,0.7241376769701787,0.7930221541343434,0.7013888888888888,0.7050610820244329,0.5941154902936236
0.13,0.5,5,1,0.7172413793103448,0.8832020997375328,0.8374524714828897,0.5959879981314455,0.6976127320954908,0.8002217395239388,0.7188100623160192,0.7959077158977295,0.7003367003367004,0.7086882453151618,0.5960695227948215
0.13999999999999999,0.5,1,1,0.7421602787456446,0.8955223880597015,0.8525390625,0.6356541655277718,0.6785950960901259,0.8188413334026731,0.7711519632497363,0.8152429976058386,0.7344827586206897,0.7383015597920277,0.635670819744093
0.13999999999999999,0.5,2,1,0.6883116883116883,0.8881401617250674,0.8295238095238096,0.5836563808342379,0.6958250497017893,0.7882259250183778,0.7117947256441911,0.781867798399702,0.7186440677966102,0.703150912106136,0.5839233798371579
0.13999999999999999,0.5,3,1,0.7508532423208191,0.9035202086049544,0.8613207547169811,0.6536840795135307,0.7029177718832891,0.8271867254628867,0.7406301117204903,0.823657136272984,0.7482993197278912,0.7495741056218058,0.6536858935665016
0.13999999999999999,0.5,4,1,0.712280701754386,0.8899082568807339,0.8416030534351145,0.6008681567270676,0.6949602122015914,0.80109447931756,0.7421153036038124,0.79615606366342,0.7073170731707317,0.7097902097902098,0.6008751043029097
0.13999999999999999,0.5,5,1,0.7206896551724138,0.8858267716535433,0.8403041825095057,0.6026547240058274,0.6976127320954908,0.8032582134129785,0.7169432770993294,0.7990032481820613,0.706081081081081,0.7133105802047781,0.6027154149949182
0.14999999999999997,0.5,1,1,0.7456445993031359,0.8955223880597015,0.853515625,0.6384504211016905,0.6785950960901259,0.8205834936814187,0.7525808290324585,0.8171544726743919,0.7353951890034365,0.740484429065744,0.638480096779373
0.14999999999999997,0.5,2,1,0.6883116883116883,0.8881401617250674,0.8295238095238096,0.5836563808342379,0.6958250497017893,0.7882259250183778,0.7293210180217099,0.781867798399702,0.7186440677966102,0.703150912106136,0.5839233798371579
0.14999999999999997,0.5,3,1,0.7508532423208191,0.9022164276401564,0.8603773584905661,0.6516951222219757,0.7029177718832891,0.8265348349804877,0.7586430184153763,0.8230626525172419,0.7457627118644068,0.7482993197278912,0.6517023412273386
0.14999999999999997,0.5,4,1,0.712280701754386,0.8899082568807339,0.8416030534351145,0.6008681567270676,0.6949602122015914,0.80109447931756,0.7430396238169638,0.79615606366342,0.7073170731707317,0.7097902097902098,0.6008751043029097
0.14999999999999997,0.5,5,1,0.7206896551724138,0.8884514435695539,0.8422053231939164,0.6065499900866965,0.6976127320954908,0.8045705493709838,0.708268175272047,0.8001860811733574,0.7108843537414966,0.7157534246575342,0.6065772515278289
0.15999999999999998,0.5,1,1,0.7456445993031359,0.8955223880597015,0.853515625,0.6384504211016905,0.6785950960901259,0.8205834936814187,0.7784223292629558,0.8171544726743919,0.7353951890034365,0.740484429065744,0.638480096779373
0.15999999999999998,0.5,2,1,0.685064935064935,0.8908355795148248,0.8304761904761905,0.5847847723314258,0.6958250497017893,0.78795025728988,0.7382090119342706,0.7812043384632841,0.7226027397260274,0.7033333333333334,0.5851924966161464
0.15999999999999998,0.5,3,1,0.7508532423208191,0.9022164276401564,0.8603773584905661,0.6516951222219757,0.7029177718832891,0.8265348349804877,0.7382615611984306,0.8230626525172419,0.7457627118644068,0.7482993197278912,0.6517023412273386
0.15999999999999998,0.5,4,1,0.7263157894736842,0.8925294888597641,0.8473282442748091,0.6161365498990435,0.6949602122015914,0.8094226391667242,0.7211505179950514,0.805144869156926,0.7162629757785467,0.7212543554006968,0.616164923242627
0.15999999999999998,0.5,5,1,0.7172413793103448,0.889763779527559,0.8422053231939164,0.6057113956974876,0.6976127320954908,0.8035025794189519,0.7301315709613121,0.7988588113607635,0.7123287671232876,0.7147766323024055,0.6057182303331009
0.16999999999999998,0.5,1,1,0.7456445993031359,0.8941655359565808,0.8525390625,0.6364251989240233,0.6785950960901259,0.8199050676298583,0.781346477406,0.8165351815868184,0.7328767123287672,0.7392055267702936,0.6364713241224299
0.16999999999999998,0.5,2,1,0.6915584415584416,0.8908355795148248,0.8323809523809523,0.5902402682063698,0.6958250497017893,0.7911970105366333,0.7376582880221789,0.784897996591967,0.7244897959183674,0.707641196013289,0.5905540547709593
0.16999999999999998,0.5,3,1,0.7542662116040956,0.9009126466753585,0.8603773584905661,0.6524266768285929,0.7029177718832891,0.827589429139727,0.7483474910531512,0.8243348645993579,0.7441077441077442,0.7491525423728813,0.6524554653847078
