SmoothFactor,TanimotoDistance,Fold,Repeat,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.1,1,1,1,0.5086206896551724,0.8827655310621243,0.8121951219512196,0.3894535530867913,1.0,0.6956931103586483,0.48084015577592154,0.6700692600117036,0.502127659574468,0.5053533190578159,0.38946579648909174
0.1,1,2,1,0.5281385281385281,0.8928928928928929,0.824390243902439,0.4224372937508965,1.0,0.7105157105157105,0.532378208986201,0.686710374348462,0.5327510917030568,0.5304347826086957,0.4224433345215286
0.1,1,3,1,0.4588744588744589,0.9049049049049049,0.8211382113821138,0.38289342254696723,1.0,0.6818896818896819,0.5006692682513066,0.644389438593683,0.527363184079602,0.49074074074074076,0.384256371153803
0.1,1,4,1,0.5454545454545454,0.9119119119119119,0.843089430894309,0.4706810975691333,1.0,0.7286832286832287,0.5769490986907757,0.7052705136374959,0.5887850467289719,0.5662921348314607,0.471193514592211
0.1,1,5,1,0.5367965367965368,0.9069069069069069,0.8373983739837398,0.45428651289081745,1.0,0.7218517218517219,0.596160902530135,0.6977280894621392,0.5714285714285714,0.5535714285714286,0.4546183316417635
0.11,1,1,1,0.5043103448275862,0.8817635270541082,0.8105691056910569,0.3841674366633001,1.0,0.6930369359408473,0.4813453295563051,0.6668451607270206,0.4978723404255319,0.5010706638115632,0.38417951388390986
0.11,1,2,1,0.5411255411255411,0.8928928928928929,0.8268292682926829,0.4332974263799301,1.0,0.717009217009217,0.5304447348140827,0.695102258544609,0.5387931034482759,0.5399568034557235,0.43329895997104084
0.11,1,3,1,0.45454545454545453,0.9059059059059059,0.8211382113821138,0.3807241819654799,1.0,0.6802256802256802,0.5023259215449303,0.6416972898301907,0.5276381909547738,0.4883720930232558,0.3822781998376256
0.11,1,4,1,0.5411255411255411,0.913913913913914,0.8439024390243902,0.47070451703131927,1.0,0.7275197275197275,0.5799510334657358,0.7032369168415633,0.5924170616113744,0.5656108597285068,0.47142159075474105
0.11,1,5,1,0.5367965367965368,0.9119119119119119,0.8414634146341463,0.4633579895557851,1.0,0.7243542243542244,0.5981334082922276,0.6996507387102674,0.5849056603773585,0.5598194130925508,0.46399271459635577
0.12,1,1,1,0.5043103448275862,0.8837675350701403,0.8121951219512196,0.3874369930881041,1.0,0.6940389399488632,0.4828343853336583,0.6676025092513121,0.5021459227467812,0.5032258064516129,0.3874383553197099
0.12,1,2,1,0.5367965367965368,0.8908908908908909,0.824390243902439,0.42626880369012277,1.0,0.7138437138437139,0.5315988384869836,0.6915396914811265,0.5321888412017167,0.5344827586206896,0.4262748186421208
0.12,1,3,1,0.4588744588744589,0.9079079079079079,0.8235772357723578,0.3880933712980923,1.0,0.6833911833911834,0.5032614193034257,0.6454577832430897,0.5353535353535354,0.49417249417249415,0.3897846559255933
0.12,1,4,1,0.5411255411255411,0.9159159159159159,0.8455284552845529,0.47440862536602496,1.0,0.7285207285207285,0.5831246182274727,0.7040067440198962,0.5980861244019139,0.5681818181818182,0.4752896044980407
0.12,1,5,1,0.5367965367965368,0.9159159159159159,0.8447154471544716,0.47072817961854035,1.0,0.7263562263562264,0.6008506937402684,0.701185062348373,0.5961538461538461,0.5649202733485194,0.47168716558294294
0.13,1,1,1,0.5,0.8887775551102205,0.8154471544715447,0.39201989365084206,1.0,0.6943887775551102,0.48699213806680103,0.6666249151922768,0.5110132158590308,0.5054466230936819,0.3920550499831878
0.13,1,2,1,0.5367965367965368,0.8948948948948949,0.8276422764227642,0.4331328994221763,1.0,0.7158457158457159,0.5352580122940981,0.6930919710806643,0.5414847161572053,0.5391304347826087,0.4331390931378763
0.13,1,3,1,0.46320346320346323,0.908908908908909,0.8252032520325203,0.3937330637285245,1.0,0.686056186056186,0.5077138184828085,0.6488526445527426,0.5404040404040404,0.4988344988344988,0.39544892575367485
0.13,1,4,1,0.5454545454545454,0.91991991991992,0.8495934959349594,0.4855743797729338,1.0,0.7326872326872327,0.5874642977412072,0.7083604321067783,0.6116504854368932,0.5766590389016019,0.48675194531228116
0.13,1,5,1,0.5367965367965368,0.9209209209209209,0.848780487804878,0.4800856297467922,1.0,0.7288587288587289,0.6053016299765615,0.7030982584346428,0.6108374384236454,0.5714285714285714,0.4815628437340466
