SmoothFactor,TanimotoDistance,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.19999999999999996,1,0.6058451337911437,0.9467139696378891,0.8864581959666162,0.5859861035855445,1.0,0.7762795517145165,0.6738814047676034,0.7571088006098773,0.7096153287315698,0.6533338663652245,0.5887827293451998
0.18999999999999995,1,0.6146142552687662,0.9426542969177857,0.8846664587602839,0.5842568745476224,1.0,0.7786342760932761,0.6661521961567201,0.7609262400109771,0.6972803149474648,0.6530567583636204,0.5861012149302257
0.20999999999999996,1,0.5912289841345015,0.950648951784267,0.8871130119694675,0.5825947597259199,1.0,0.7709389679593842,0.681643184951741,0.7494452850586394,0.7201976837674645,0.649036832200393,0.5868119649957424
0.17999999999999997,1,0.6206592469808193,0.9395985016101119,0.883219311532864,0.5825567535623853,1.0,0.7801288742954656,0.6592617169839999,0.763436547169926,0.688415358688783,0.6524792635066256,0.5838713491290943
0.16999999999999998,1,0.6298195595548188,0.935035553900414,0.8810826873385013,0.580101057387266,1.0,0.7824275567276164,0.6523833381619518,0.7671598745829854,0.6758112747179393,0.6516505425496055,0.5808449226272581
0.15999999999999998,1,0.6335240350461757,0.9322313303686828,0.8794286732602692,0.5771027290960353,1.0,0.7828776827074293,0.646278602516151,0.7682610795832794,0.6676722936062959,0.6498269059696569,0.5775937054549529
0.21999999999999995,1,0.5738726024153445,0.953955354991347,0.8867683625887315,0.5755446149861473,1.0,0.7639139787033459,0.6899133507158218,0.7396874043528934,0.7282238663993216,0.641631972651319,0.5814553892924748
0.14999999999999997,1,0.636644091877812,0.9284217836097176,0.8768441296147792,0.5716825669793315,1.0,0.7825329377437648,0.6404727695049277,0.7686120328094204,0.6566225272162926,0.6461798737193573,0.5719711079919447
0.22999999999999995,1,0.5613971110584892,0.9565506363775768,0.8866996346787847,0.5707257733290025,1.0,0.758973873718033,0.6979313908897187,0.7325692805180042,0.7352825095879697,0.6363634733669431,0.5781907739746746
0.13999999999999999,1,0.6401543926118873,0.9257845735941642,0.8752933856069381,0.5690190838887923,1.0,0.7829694831030257,0.6354384007999098,0.7696434399962523,0.6497140550310531,0.6446001440536158,0.5692320934439286
0.13,1,0.6440539900544637,0.9236498937545181,0.8742253705188748,0.5676743218927796,1.0,0.783851941904491,0.6312182785737135,0.771081910479131,0.644631340719281,0.6440167162472537,0.5678829248784019
0.12,1,0.6452256689557188,0.9228964051786457,0.873811844723633,0.5670663505380443,1.0,0.7840610370671822,0.6275167144161996,0.7714627589582453,0.6428831799328276,0.6436957718238506,0.5672963819370501
0.23999999999999994,1,0.5479469571394744,0.9595640211176587,0.8868027265437048,0.5659639247975196,1.0,0.7537554891285665,0.7057981112132097,0.7248690061499167,0.7445202515593167,0.6309526169887649,0.575423989527599
0.11,1,0.6432716078617097,0.921431049968236,0.8722607146039384,0.5626058520236311,1.0,0.7823513289149728,0.6242565098625787,0.7696907791213468,0.6379674183241089,0.6402133576742877,0.5628669777097353
0.1,1,0.6436637461520246,0.9205519069421016,0.8716059877038225,0.5611453237935095,1.0,0.7821078265470632,0.6225773126379665,0.7695635856292765,0.6355070626752061,0.639189084663605,0.5614003824813986
0.24999999999999992,1,0.5331318967558607,0.9620332537404981,0.8862166384508005,0.5586704116416589,1.0,0.7475825752481795,0.713408893420615,0.7159051400327615,0.7515507717113694,0.623371810920825,0.5703201990554242
0.2599999999999999,1,0.5175372957613071,0.9655494753444763,0.8863544803825478,0.5528601094149483,1.0,0.7415433855528917,0.7198364704305302,0.7066637807270257,0.763915043989597,0.6166494617163822,0.5675200656040914
0.2699999999999999,1,0.49687236561686005,0.9694003811693576,0.8858719593691526,0.5430889392394266,1.0,0.7331363733931088,0.7247026116507667,0.6937948288046869,0.7780895035683519,0.606015217724583,0.5620221604254074
0.2799999999999999,1,0.4666559318020365,0.9741719205239983,0.8844589978912353,0.5260254913396775,1.0,0.7204139261630174,0.7270193551246229,0.6739979143798932,0.796590486254793,0.5878922434656431,0.5518318716332323
0.2899999999999999,1,0.43819275396637464,0.9775206466735307,0.8821846802696842,0.5065067450344466,1.0,0.7078567003199526,0.7267073921805196,0.6542506781296644,0.8087365992535257,0.5677842303850238,0.5387602713590964
0.29999999999999993,1,0.4099237508879943,0.9819160551162129,0.8808064688585939,0.48877315108047775,1.0,0.6959199030021036,0.7238812352370853,0.6341583688865273,0.8314628827547165,0.5484095454999557,0.5297995253758927
0.30999999999999994,1,0.3703585129055174,0.9861856776709237,0.8773263239181444,0.4580237966667318,1.0,0.6782720952882206,0.720120558554751,0.6040345803075787,0.8536523156621639,0.5159236794393428,0.5109307644891757
0.3199999999999999,1,0.3204499171205304,0.9902042980131001,0.8718127951528112,0.41323449211619684,1.0,0.6553271075668152,0.7143972701761341,0.5628140579858188,0.8768583823188508,0.46859922255697134,0.48175675446724414
0.32999999999999985,1,0.25963343594600996,0.9939302942014063,0.8641284564436128,0.3517720326699446,1.0,0.6267818650737081,0.708191202482448,0.5076775335726006,0.9030521821309359,0.4028705804097503,0.4401644844524988
0.33999999999999986,1,0.20700639355908124,0.9971952507174308,0.8575121328224776,0.2941179112089049,1.0,0.602100822138256,0.7011782859823131,0.453965603829567,0.9423832656988635,0.3389809619774303,0.4028694735540238
0.34999999999999987,1,0.14266729812929196,0.9987023154943153,0.847381032997713,0.2120215937570597,1.0,0.5706848068118037,0.6940008979309398,0.3765726864336018,0.9603439435729811,0.24786513392776957,0.33646618143897533
0.3599999999999999,1,0.06587260241534454,0.9996651405288177,0.8345967210193354,0.10323522907228222,1.0,0.5327688714720812,0.6869552120189897,0.25533634854399306,0.9789551396316102,0.12313928675419623,0.2294570525004776
0.3699999999999999,1,0.015007340753019181,0.999916274179062,0.8258096468561585,0.02426399798340865,1.0,0.5074618074660406,0.6801019546321667,0.1179209559090566,0.9816666666666667,0.029439161473377027,0.10556277636961216
