SmoothFactor,TanimotoDistance,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.2899999999999999,1,0.7816633346661335,0.5539636363636364,0.6792792792792792,0.34104401935548084,1.0,0.667813485514885,0.7450900646193415,0.6571613097401355,0.6829119746322055,0.7285492151943432,0.34629995425585297
0.2799999999999999,1,0.7705344528855125,0.5655717171717172,0.6783783783783783,0.34073036560025477,1.0,0.6680530850286148,0.7421588398628464,0.6592184766296321,0.6855927888103628,0.725127936256378,0.34476870790977854
0.2699999999999999,1,0.7590723710515793,0.5755919191919192,0.6765765765765765,0.33850574504592146,1.0,0.6673321451217492,0.738927559849876,0.659893693068896,0.6875563932315971,0.7209558286527395,0.34168691984067323
0.29999999999999993,1,0.7941090230574437,0.536739393939394,0.6783783783783783,0.33720907351040114,1.0,0.6654242084984188,0.748150964810383,0.652074628149852,0.6779793228271492,0.7311356232161725,0.3442383077033573
0.2599999999999999,1,0.7489244302279089,0.5848161616161616,0.6751351351351351,0.3368955462009611,1.0,0.6668702959220353,0.7358830095341962,0.6606485408322855,0.6894504275976159,0.7173048800795757,0.3393944564189276
0.24999999999999992,1,0.7391070238571238,0.5952484848484848,0.6744144144144144,0.3368226574433927,1.0,0.6671777543528044,0.73283339982532,0.6620449904403355,0.6921368854787718,0.7141027403759775,0.33880588758704794
0.23999999999999994,1,0.7266693322670932,0.599260606060606,0.6693693693693693,0.32781156453664495,1.0,0.6629649691638497,0.7314242508797161,0.6586086763874682,0.6904856903370891,0.7072839961987881,0.32946385484483187
0.30999999999999994,1,0.8065520458483273,0.5126828282828283,0.6744144144144144,0.3266111340805512,1.0,0.6596174370655778,0.7511101422935827,0.6422143927127693,0.6701413963055228,0.7317026691588828,0.3363766481169759
0.22999999999999995,1,0.714244968679195,0.6060767676767677,0.6655855855855856,0.3215189576938512,1.0,0.6601608681779814,0.7298928242260837,0.6565133723963864,0.6905389785438178,0.7012323353712613,0.32292522176198574
0.3199999999999999,1,0.8229241636678662,0.4894343434343434,0.6729729729729729,0.32089293671568453,1.0,0.6561792535511048,0.754182737488585,0.6339178909232464,0.6641243630775118,0.7347758353203884,0.3341287500379913
