SmoothFactor,TanimotoDistance,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.19999999999999996,0.5,0.7174143759924203,0.9394915645230705,0.8954019074652745,0.6657857397795653,0.6866287089013633,0.8284529702577454,0.7194863949885465,0.8206990002056225,0.7453431293045029,0.7306150820810886,0.6663178892301334
0.18999999999999995,0.5,0.7213087245943837,0.9377489510938493,0.8947562205425619,0.6651720286294993,0.6866287089013633,0.8295288378441164,0.7258705207691915,0.8221605254503699,0.7409897019601291,0.7305050136564282,0.6656227773181698
0.17999999999999997,0.5,0.7236302311276898,0.9360692105615638,0.8938610162086549,0.6635822735840763,0.6866287089013633,0.8298497208446267,0.7202579164621516,0.8227657447760504,0.7366244071334468,0.7295595282669605,0.663980828111418
0.20999999999999996,0.5,0.7120409421469447,0.9400563020060306,0.894796819066672,0.6628797444746596,0.6866287089013633,0.8260486220764877,0.7282165237205629,0.8178813859508612,0.7456401814839403,0.7280160577852756,0.6634536291925072
0.21999999999999995,0.5,0.7079500787756033,0.9411688756317074,0.894892694076314,0.662134367785293,0.6866287089013633,0.8245594772036554,0.731506195643517,0.8160436461430871,0.7482120466609543,0.7271342355618728,0.6627925402424064
0.16999999999999998,0.5,0.7271243008738321,0.933499853643519,0.8925095233977973,0.6610710500984242,0.6866287089013633,0.8303120772586755,0.7220312006031147,0.8236408333470903,0.729906939716547,0.7280130473717314,0.661425049096459
0.15999999999999998,0.5,0.7277789103468351,0.9314932651961894,0.8910521067086582,0.6575886982883716,0.6866287089013633,0.8296360877715122,0.7158955670849688,0.8231508254864583,0.7241415025315586,0.7255185820066081,0.6578995858115314
0.22999999999999995,0.5,0.6991459507147896,0.9421023973127367,0.8938833243069422,0.6571874828074626,0.6866287089013633,0.8206241740137631,0.7313792975910451,0.8112941818727881,0.7489225346260681,0.7226563791294407,0.6581391084329966
0.14999999999999997,0.5,0.7307004069430896,0.9296216863313954,0.8901552405368999,0.6561480299930895,0.6866287089013633,0.8301610466372424,0.7183884746836925,0.8240279306547674,0.719568596680076,0.7247336807823962,0.6564306509870502
0.13999999999999999,0.5,0.7329674779035443,0.9287466223602209,0.8899100461058521,0.6561382673831672,0.6866287089013633,0.8308570501318826,0.7140811485337971,0.8249286384714014,0.7177978978803936,0.724920161801956,0.6564648502985354
0.23999999999999994,0.5,0.6970398992616079,0.9423436790417972,0.8936806664633892,0.6561096312278057,0.6866287089013633,0.8196917891517026,0.7240475363931239,0.810208012763951,0.7490721476324886,0.7216781960673105,0.6570601993419289
0.13,0.5,0.7348234961291428,0.9275543232134461,0.8893054638695105,0.6551391666936413,0.6866287089013633,0.8311889096712944,0.7112733145430825,0.8254178055667049,0.7150389059671275,0.7243425385543376,0.6555551694867211
0.12,0.5,0.7343160366852952,0.9269213694944072,0.8886971651127729,0.653512194600291,0.6866287089013633,0.8306187030898512,0.7091964707027592,0.8248396842318964,0.7132310620522101,0.7231062443466295,0.653983522310312
0.24999999999999992,0.5,0.6919514330717489,0.9429080917952836,0.8931257305504807,0.6533203709255191,0.6866287089013633,0.8174297624335162,0.7298767678284532,0.8074571489330369,0.7496056165277999,0.7191416714187995,0.6544456523922516
0.2599999999999999,0.5,0.687421494271716,0.9432835029710259,0.8925213789184362,0.6505346163944867,0.6866287089013633,0.8153524986213709,0.7291109971994054,0.8049388525658859,0.7496544198505017,0.716647828657792,0.651829753341897
0.11,0.5,0.7332608133549218,0.9251623658650189,0.8870806263910374,0.6492690987933006,0.6866287089013633,0.8292115896099703,0.703221948515749,0.8234636057754962,0.7081725000620601,0.7199101857620042,0.6498390834761644
0.1,0.5,0.7327106697766861,0.9247876566246983,0.8866795881218468,0.6481313057926076,0.6866287089013633,0.8287491632006921,0.7032791996106137,0.8229974992745603,0.7069433905037116,0.7190317857292446,0.6486929332827134
0.2699999999999999,0.5,0.6826481369308026,0.9434229128843374,0.8916739381396591,0.6470550293687947,0.6866287089013633,0.81303552490757,0.7270758188319684,0.802184311288781,0.7488716936962035,0.7136156603175617,0.648521462152307
0.2799999999999999,0.5,0.679529163535557,0.9429089156448618,0.8906540666066686,0.6436128796457635,0.6866287089013633,0.8112190395902092,0.7325808239663606,0.8001566154121734,0.7462912096078409,0.7107979951194838,0.6450571126647293
0.2899999999999999,0.5,0.676518189073502,0.9434110981530667,0.8904505434905797,0.6421926732681349,0.6866287089013633,0.8099646436132844,0.7269474031092105,0.7985350650264276,0.7470816258622347,0.7094243628765337,0.6438123151675136
0.29999999999999993,0.5,0.6742332490046042,0.9438502408622085,0.8903516986093105,0.6412890860740947,0.6866287089013633,0.8090417449334065,0.7272640372381634,0.7973592942064002,0.7478943873612646,0.7085268604913548,0.6430157995524661
0.30999999999999994,0.5,0.67370211887316,0.9439706265807729,0.8903513636449665,0.6412095600287044,0.6866287089013633,0.8088363727269665,0.7281178024232507,0.7971300096519092,0.7481972438203884,0.7084495970125657,0.6429129577325712
0.3199999999999999,0.5,0.6701094001504445,0.9437161806023133,0.8894488618181667,0.6379191851002474,0.6866287089013633,0.806912790376379,0.7299485135465354,0.7949168585898883,0.7464561039156871,0.7056847663615257,0.639687500097326
0.32999999999999985,0.5,0.6677913595901838,0.9429640852513104,0.8883915379273459,0.6345754093984491,0.6866287089013633,0.8053777224207471,0.727496869710526,0.7932397366138363,0.743360253949417,0.7029988346765498,0.6363281776829125
0.33999999999999986,0.5,0.6640054809674142,0.9430914528767117,0.8877415801204765,0.6318301335381351,0.6866287089013633,0.8035484669220629,0.7246871372051175,0.7910488420643573,0.7427405077953528,0.7005901351257329,0.6337190333675174
0.34999999999999987,0.5,0.6620213697818527,0.9431518231242139,0.8873905097089037,0.6303942422873303,0.6866287089013633,0.8025865964530332,0.726605537361371,0.7898967692688724,0.7424335761342045,0.699339658199309,0.6323524367245102
0.3599999999999999,0.5,0.6587392370563951,0.9431580208385004,0.8867493304941249,0.6277869044933846,0.6866287089013633,0.8009486289474478,0.7264884633261132,0.7879271785782006,0.7416097352942927,0.6970700244091793,0.6298867787860362
0.3699999999999999,0.5,0.6562031381153811,0.9431557012563175,0.8862485898537031,0.6257409046571752,0.6866287089013633,0.7996794196858492,0.7267036628664242,0.7863875630061824,0.7408591094537953,0.6952895750897379,0.6279283295000689
0.3799999999999999,0.5,0.6551756388927314,0.9427859522753149,0.8857468499887243,0.6241578927507048,0.6866287089013633,0.7989807955840231,0.7256415888126448,0.7855899981812287,0.7394716047681261,0.6940106049684602,0.6263903940774119
0.3899999999999999,0.5,0.6531638035268206,0.9427872419290456,0.8853476715677739,0.6225529306995456,0.6866287089013633,0.7979755227279332,0.7221500911134673,0.7843754361249695,0.7389544446199646,0.6926175760806936,0.6248688324523397
0.3999999999999998,0.5,0.6518949407830523,0.94234995901832,0.8847480125325703,0.620617490484425,0.6866287089013633,0.7971224499006861,0.7210452902886947,0.7834141362235504,0.737082975801883,0.6910504351504055,0.6229280581219355
0.4099999999999998,0.5,0.6511207555543063,0.9421627359961032,0.8844475981351764,0.6196166016225118,0.6866287089013633,0.7966417457752047,0.7185468587677157,0.7828665457478893,0.7362049026791908,0.6902338259004525,0.6219192178080893
0.4199999999999998,0.5,0.649846086358203,0.9416664388259497,0.8837978641821348,0.6175328151100288,0.6866287089013633,0.7957562625920762,0.7216970837560023,0.7818786588986767,0.7339923268201557,0.6885544695435748,0.619790318043092
0.4299999999999998,0.5,0.6480466658271665,0.9414193650395076,0.8832507822090436,0.6155757170057956,0.6866287089013633,0.7947330154333371,0.7197057328016063,0.7806881309099848,0.7325333521375965,0.6869202975664623,0.6178331235197771
0.43999999999999984,0.5,0.6467870750167194,0.9412346219878835,0.8828497695381852,0.6141417761191101,0.6866287089013633,0.7940108485023015,0.7219165370421936,0.7798231188377572,0.7315274653424197,0.6857130715958442,0.6164433843387758
