SmoothFactor,TanimotoDistance,Fold,Repeat,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.1,0.6,1,1,0.7111111111111111,0.8285714285714286,0.7625,0.5279503105590061,0.6153846153846154,0.7698412698412698,0.8294302740916567,0.7675977782708528,0.8421052631578947,0.7710843373493976,0.5361202397644225
0.1,0.6,2,1,0.7777777777777778,0.6216216216216216,0.6986301369863014,0.398501872659176,0.5615384615384615,0.6996996996996997,0.6987072758337924,0.6953297659984674,0.6666666666666666,0.717948717948718,0.40397457038535745
0.1,0.6,3,1,0.6444444444444445,0.6571428571428571,0.65,0.29780564263322884,0.6153846153846154,0.6507936507936508,0.7346295360554234,0.6507626783183432,0.7073170731707317,0.6744186046511628,0.2993154251555793
0.1,0.6,4,1,0.7692307692307693,0.6571428571428571,0.7162162162162162,0.4282560706401766,0.5692307692307692,0.7131868131868132,0.7979132872816601,0.7109813678954643,0.7142857142857143,0.7407407407407407,0.42969175911261503
0.1,0.6,5,1,0.6829268292682927,0.75,0.7123287671232876,0.4256275758711127,0.5615384615384615,0.7164634146341464,0.8221436813734065,0.7156780854205468,0.7777777777777778,0.7272727272727273,0.42966433492786166
0.11,0.6,1,1,0.7111111111111111,0.8285714285714286,0.7625,0.5279503105590061,0.6153846153846154,0.7698412698412698,0.8242847714461542,0.7675977782708528,0.8421052631578947,0.7710843373493976,0.5361202397644225
0.11,0.6,2,1,0.7777777777777778,0.6216216216216216,0.6986301369863014,0.398501872659176,0.5615384615384615,0.6996996996996997,0.6784533528020916,0.6953297659984674,0.6666666666666666,0.717948717948718,0.40397457038535745
0.11,0.6,3,1,0.6444444444444445,0.6571428571428571,0.65,0.29780564263322884,0.6153846153846154,0.6507936507936508,0.7399858558239358,0.6507626783183432,0.7073170731707317,0.6744186046511628,0.2993154251555793
0.11,0.6,4,1,0.7692307692307693,0.6571428571428571,0.7162162162162162,0.4282560706401766,0.5692307692307692,0.7131868131868132,0.804333102092657,0.7109813678954643,0.7142857142857143,0.7407407407407407,0.42969175911261503
0.11,0.6,5,1,0.6829268292682927,0.75,0.7123287671232876,0.4256275758711127,0.5615384615384615,0.7164634146341464,0.8207684491252603,0.7156780854205468,0.7777777777777778,0.7272727272727273,0.42966433492786166
