SmoothFactor,TanimotoDistance,Sensitivity,Specificity,Accuracy,kappa,Coverage,AreaUnderTheCurve,PR_AUC,GMean,Precision,F1,MCC
0.17999999999999997,0.5,0.5543988068056214,0.9498377236458713,0.900192382231443,0.5252994933581825,0.6898998992110941,0.7521182652257462,0.5192530004216764,0.7250528232073676,0.6141913996017422,0.5817004422341493,0.5267967302068115
0.16999999999999998,0.5,0.557753720302893,0.9484334313655133,0.8993923225165997,0.5242624202188716,0.6898998992110941,0.7530935758342032,0.5159255857231945,0.7267231824008755,0.6093030087719138,0.5811995256621156,0.5256069176894634
0.18999999999999995,0.5,0.5447152005930961,0.952071190367057,0.9009042496757884,0.5234232301857563,0.6898998992110941,0.7483931954800765,0.5184307055514134,0.719538073480665,0.6209700371430239,0.5792027344652246,0.5255144810857746
0.19999999999999996,0.5,0.5357691080125734,0.9537581042510344,0.9012796083026205,0.5205109882249466,0.6898998992110941,0.7447636061318039,0.5207911610241333,0.7141538053219354,0.6254868207662371,0.5758728728455244,0.5232302600572908
0.15999999999999998,0.5,0.5590013417573103,0.946203961590951,0.8975896448823216,0.5194270588502079,0.6898998992110941,0.7526026516741305,0.5118215187826125,0.7267185988876903,0.5995703147083258,0.5775159805058447,0.5204494209257655
0.20999999999999996,0.5,0.528699702950111,0.955330738249796,0.9018010879604939,0.5189798673509025,0.6898998992110941,0.7420152205999534,0.5233483170614626,0.7099934682092081,0.6307132442376513,0.5738707272572974,0.5223090277395693
0.14999999999999997,0.5,0.5609740694919058,0.9448628310864434,0.896656806792103,0.5176306174595299,0.6898998992110941,0.7529184502891746,0.5117942920347643,0.7274796928053574,0.5952075504018108,0.5763003518258869,0.5186659065102021
0.21999999999999995,0.5,0.5196254888663714,0.9566418888819207,0.901803104589585,0.5149294799814432,0.6898998992110941,0.738133688874146,0.5236307659598313,0.7043842536867707,0.6337942946903147,0.5696106493952443,0.5189665768561205
0.22999999999999995,0.5,0.5106682096325145,0.9583204746422198,0.9021343734282727,0.5118586250544066,0.6898998992110941,0.7344943421373671,0.5259004201807042,0.6988160463553104,0.6387483634730166,0.5661040691913451,0.5167354251299511
0.13999999999999999,0.5,0.5586277405284035,0.9431286033248675,0.8948568505854445,0.5113330424400714,0.6898998992110941,0.7508781719266355,0.5021529526481294,0.7253340348597969,0.5867666608546734,0.571083392128434,0.512266255527518
0.13,0.5,0.5587920238091528,0.9420383961548747,0.8939101758294932,0.5086703584577045,0.6898998992110941,0.7504152099820138,0.5016731754062234,0.7249976737763194,0.5822250375487663,0.5690053173916673,0.5095401797724738
0.23999999999999994,0.5,0.5028020309801795,0.9594633455880325,0.9021403279456195,0.508307474295821,0.6898998992110941,0.7311326882841059,0.5274419294262048,0.693836047768474,0.6418516289400712,0.562343429504857,0.5139492971452357
