kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.3392226148409895,0.11014370863385156,0.5518453427065027,0.6764705882352942,0.5588235294117647,0.7794117647058824,0.7368421052631579,0.5757575757575758,0.8604651162790697,0.6,0.4074074074074074,0.7666666666666667,0.8862806761385972,396.55166556406766,1.353791113011539
