kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.3351043142361876,0.27910987146367533,0.3906781219784317,0.7272727272727273,0.7017841971112999,0.7519116397621071,0.3946731234866828,0.347792985271286,0.44102137464576835,0.9070680628272252,0.8848159151748812,0.9258278145695364,0.6234960191171683,511.3439342279453,5.082382935797796
