kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.4786386058340588,0.4045581288773797,0.5476325086062632,0.7577235772357723,0.7219512195121951,0.7902439024390244,0.6131687242798354,0.5497872871387874,0.6711716946143397,0.8521505376344086,0.8137288321163786,0.8856380822666916,0.5748392223168923,611.2324297181331,9.896715783979744
