kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5339029466535217,0.47428806475788093,0.5932727490511969,0.8453177257525084,0.8244147157190636,0.8653846153846154,0.5787545787545788,0.5183823529411765,0.6364934763406007,0.9241603466955579,0.9053763440860215,0.9396186440677966,0.5708840894662583,750.7656801079866,14.962551139993593
