kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.4839285714285714,0.26086956521739124,0.679245283018868,0.75,0.6323529411764706,0.8382352941176471,0.8421052631578947,0.6982569796551236,0.9411764705882353,0.6333333333333333,0.4444444444444444,0.8,0.8862806761385972,91.69271417497657,2.3166499040089548
