kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.31477590105067166,0.20268949024530536,0.4270988644826951,0.6642599277978339,0.6064981949458483,0.7184115523465704,0.743421052631579,0.6710715547396401,0.8074397127548155,0.568,0.4793388429752066,0.652542372881356,0.3893681255861582,526.7492048160639,4.972642208915204
