kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5312303128770044,0.4784126878139647,0.5831410843097062,0.8446033810143043,0.8257477243172952,0.8621586475942783,0.6464968152866242,0.593167701863354,0.6980828789355378,0.8954248366013072,0.8766339869281046,0.911387248467128,0.5371240092195866,451.1507826379966,4.970734523842111
