kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.4691358024691358,0.3287292817679558,0.5990292010304371,0.7345679012345679,0.6604938271604939,0.7962962962962963,0.7777777777777778,0.6739125120467386,0.8588235294117647,0.691358024691358,0.5833333333333334,0.7866303542260764,0.5350765004026337,148.80330258305185,5.135348981944844
