kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5728698512718343,0.5178350606441545,0.6232321039270932,0.864406779661017,0.8467796610169491,0.8813559322033898,0.7262357414448669,0.6693877551020408,0.7773263377756152,0.8943894389438944,0.876465548525648,0.9106303196157624,0.5490296995078977,395.4437543610111,11.237958760932088
