kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.7045050863878572,0.6311028473716591,0.7705692042115853,0.8594847775175644,0.8243559718969555,0.8899297423887588,0.9243027888446215,0.8862745098039215,0.9525547445255474,0.7670454545454546,0.7020615660812459,0.827027027027027,0.7692086809548653,202.99375244695693,10.244966979138553
