kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.5683690280065897,0.41551646181739094,0.6964078794901506,0.7862595419847328,0.7099236641221374,0.8473282442748091,0.6666666666666666,0.5409836065573771,0.7777777777777778,0.8970588235294118,0.8027163379453215,0.9553774912466918,0.7763503060469497,136.12609486305155,0.9855511279311031
