kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.6143883197927704,0.47233689404415413,0.7377840574590839,0.8091603053435115,0.732824427480916,0.8702290076335878,0.6825396825396826,0.56,0.7931034482758621,0.9264705882352942,0.8428571428571429,0.9726027397260274,0.6990438192199215,476.6596000471618,3.888711402192712
