kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,search_time,pred_time
0.4014725104702964,0.2899367668188038,0.5080792857656176,0.7075812274368231,0.6498194945848376,0.7581227436823105,0.7960526315789473,0.7236842105263158,0.8543676391252734,0.6,0.5142857142857142,0.6846153846153846,0.4378146837521393,174.71088773896918,1.043487638933584
