smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2399999999999999,1.0,0.23561151079136688,-0.004986952807103758,0.46079128459691276,0.6323529411764706,0.5147058823529411,0.7352941176470589,0.7631578947368421,0.6097560975609756,0.8857142857142857,0.4666666666666667,0.2903225806451613,0.6508792127613363,0.6604955590558846,8.232258629053831,0.002574536018073559,3.7860823795199394e-05,3.0208929802756757e-05,3.080990840680897e-05,3.842540879268199e-05,2.8024440596345813e-05,2.8457477100891992e-05,3.240092855121475e-05
