smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2999999999999999,1.0,0.5835393853761921,0.43838064647595826,0.7105589837253947,0.7938931297709924,0.7175572519083969,0.8625954198473282,0.6666666666666666,0.5428571428571428,0.7758620689655172,0.9117647058823529,0.8235294117647058,0.9666666666666667,0.678396294234545,9.041683106916025,0.007285041967406869,5.561100738478526e-05,3.5253474407363683e-05,4.529896359890699e-05,4.5487289596349004e-05,4.1760087595321235e-05,4.69911276944913e-05,4.933299809927121e-05
