smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.5,0.6701708278580815,0.5197740112994351,0.4347598851316317,0.594805242344699,0.8970588235294118,0.8774509803921569,0.9137254901960784,0.6,0.507206217701329,0.6846846846846847,0.9366666666666666,0.9197101284543826,0.9513812154696133,0.501443795156011,373.95719706406817,0.7419618291314691,0.0004874913463413069,0.00039410395259037613,0.0005020447208080441,0.00047661725440993906,0.0004681805754080415,0.00046808756289537994,0.00046795860844431444
