smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2599999999999999,1.0,0.40740740740740744,0.2616226071103007,0.5415301771140291,0.7037037037037037,0.6296296296296297,0.7716049382716049,0.8024691358024691,0.7023809523809523,0.88,0.6049382716049383,0.4939759036144578,0.7093023255813954,0.3714880357922904,9.819499354925938,0.00931943696923554,5.752738869898481e-05,4.5249656401574615e-05,5.972733999369666e-05,5.1290764403529466e-05,5.427998900413513e-05,5.8271397097269073e-05,5.821161854837555e-05
