smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.6,0.3088235294117647,0.0,-0.26845637583892623,0.49968978771966766,0.6190476190476191,0.38095238095238093,0.8095238095238095,0.6666666666666666,0.42105263157894735,0.85,0.3333333333333333,0.0,1.0,0.7866097509116533,8.232258629053831,0.0027369828894734383,4.024974837460939e-05,2.9126820014789702e-05,3.301691580563784e-05,3.2523672003298995e-05,3.0120549816638232e-05,3.0771434889175e-05,3.346613890025765e-05
