smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.5,0.5027027027027027,0.4845428256678601,0.4084937504596691,0.5574408766490387,0.7880184331797235,0.7557603686635944,0.8187403993855606,0.8329809725158562,0.7978140156667642,0.8640167364016736,0.6685393258426966,0.5966850828729282,0.7354497354497355,0.5605602196235849,275.6043679260183,0.4793663159944117,0.0003701670393779241,0.00032697903742082417,0.00040803984478116035,0.00038754850681871176,0.00038297380502335727,0.00038369028849992903,0.00038285828760126607
