smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2099999999999999,1.0,0.4639282814785617,0.3988981758645174,0.5235377536122031,0.8637288135593221,0.8454237288135593,0.8806779661016949,0.44866920152091255,0.3904431001833049,0.5098887704071068,0.9537953795379538,0.9405297340374394,0.9647553176870276,0.4706682160224991,354.22804211999755,0.6367700099945068,0.00043170848135220803,0.00033151552400086077,0.0004383679753984325,0.00042177434719633313,0.00040124037860659884,0.0003976864940021187,0.0003982294870511396
