smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1899999999999999,1.0,0.4321522644234854,0.3590357707324483,0.5047533832904596,0.734959349593496,0.6991869918699187,0.7691056910569106,0.5967078189300411,0.5330739299610895,0.6582862406650222,0.8252688172043011,0.7841689707772291,0.8617021276595744,0.5246693600395189,72.7304205649998,0.10433373699197546,0.0001696483528324804,0.0001343158902018331,0.00018469523419626058,0.00017715748040936886,0.00016794060160173102,0.00017710641040466726,0.0001785345176496776
