smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.5,0.29682274247491636,0.5126236183827807,0.3997629189274272,0.6156998789124796,0.8338028169014085,0.7943661971830986,0.8704225352112676,0.5222222222222223,0.4175824175824176,0.6235080087085526,0.939622641509434,0.9056603773584906,0.9637681159420289,0.5367104314531181,236.00744586100336,0.3865576130338013,0.0003232087065500011,0.0003071567691862583,0.00037564405859448014,0.00035468598678708074,0.0003519540663808584,0.0003513698048191145,0.00035142529549775646
