smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.5,0.6534460338101431,0.4563159318366242,0.3887628454029842,0.522482573852796,0.8208955223880597,0.7960199004975125,0.8437810945273632,0.5721153846153846,0.504424778761062,0.639269406392694,0.8858218318695107,0.8616751269035533,0.9066339066339066,0.5164122237521199,382.6686569619924,0.7052857158705592,0.0004585732873020541,0.0003984681168105453,0.0005066439529880882,0.0004742733103223145,0.00047350037437863645,0.0004708853405201808,0.0004722693332005292
