smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.4,0.6747967479674797,0.4644898059505229,0.37525236189868716,0.5502167846937577,0.7469879518072289,0.7036144578313253,0.7855421686746988,0.6463414634146342,0.5707500922262276,0.718562874251497,0.8127490039840638,0.7576180352334041,0.8565737051792829,0.5075186183268201,72.7304205649998,0.11925727198831737,0.000193914263395638,0.0001684445337858051,0.00021873060101643206,0.00018178727319464089,0.0002017758463975042,0.00020178241978865117,0.0002017680518445559
