smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.5,0.6406779661016949,0.5441862881143374,0.47370406700369727,0.611440644583255,0.8624338624338624,0.8397703934480979,0.8835978835978836,0.6179775280898876,0.5443372635614987,0.689119170984456,0.9191655801825294,0.89870192060079,0.9366754617414248,0.5254464422790616,354.22804211999755,0.676097537856549,0.0004583712121061349,0.00038304182500578464,0.0004887733228038997,0.0004554734420031309,0.0004568534085992724,0.00045506796478293835,0.0004527658177074045
