smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2199999999999999,1.0,0.3463799005360718,0.2830366954103995,0.4119664559028271,0.8160535117056856,0.7934782608695652,0.8369565217391305,0.31135531135531136,0.2598853634304856,0.3697048683496757,0.9653304442036836,0.9521739130434783,0.9759825327510917,0.4630133334063127,236.00744586100336,0.3380403710179962,0.00028264245068394334,0.0002618262928095646,0.00033108320579631253,0.00031007566479966046,0.000306713891599793,0.00030495276849833316,0.0003066231080505531
