smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2399999999999999,1.0,0.5476118316905558,0.5002204537180649,0.5889366949379742,0.8344827586206897,0.8175066312997348,0.8509283819628647,0.5540796963946869,0.5113456582768667,0.5955073512875391,0.9432989690721649,0.9299201037457602,0.9546452084857352,0.5971037716431988,577.299456803943,1.0193679399671964,0.0005407787479932076,0.0004183872289955616,0.0005437633848050609,0.0005097661399981007,0.000501206458802335,0.0005002345934975892,0.0004988108304998604
