smoothing_factor,distance_threshold,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.2199999999999999,1.0,0.39922941709131576,0.3415936820953385,0.4589333442179013,0.8283485045513654,0.8088426527958388,0.846553966189857,0.4171974522292994,0.36305801322713954,0.47161045342093444,0.9338235294117647,0.9188304693545616,0.9469820554649266,0.468734307371346,382.6686569619924,0.6991867360193282,0.00045460776074078557,0.0003442819599993527,0.000454447327402886,0.0004240169652039185,0.00041497461439576,0.00041539607769809666,0.00041496204065042547
