smoothing_factor,distance_threshold,coverage,kappa,kappa-lb,kappa-ub,accuracy,accuracy-lb,accuracy-ub,recall,recall-lb,recall-ub,specificity,specificity-lb,specificity-ub,kappa_val,train_time,pred_time,pred_time_normalized,pred_time_small_compounds_normalized,pred_time_large_compounds_normalized,pred_time_representative-2500_normalized,pred_time_representative-5000_normalized,pred_time_representative-10000_normalized,pred_time_representative-20000_normalized
0.1,0.5,0.6387267904509284,0.5638272944774685,0.5115037875250107,0.6107492017689906,0.8048172757475083,0.78156146179402,0.8264119601328903,0.6713286713286714,0.6261439058969543,0.7133820337345346,0.8787096774193548,0.8547557840616966,0.9002650770506633,0.6051119987657392,577.299456803943,1.1206251138355583,0.0005944960816103757,0.00048217352079227564,0.0006121838363818825,0.0005716752983629704,0.0005699954906012863,0.0005683971842983738,0.0005696475542965345
