Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
Morgan,KNN,1,1,0.7002929081315953,0.3178734271822596,0.8932676518883416,0.2986111111111111,0.972998137802607,0.5390250968538278,0.5972222222222222,0.39814814814814814,0.3718513686225866,0.3466528025351554
Morgan,KNN,1,2,0.8199261587006,0.4777819556677584,0.9121510673234812,0.4583333333333333,0.972998137802607,0.6678004790550804,0.6947368421052632,0.5523012552301255,0.5193293321290463,0.5058579975885524
Morgan,KNN,1,3,0.7781694893466594,0.4412004329134474,0.8998357963875205,0.4,0.967381174277726,0.6220550375256922,0.6236559139784946,0.48739495798319327,0.4480051687334165,0.4348113831899404
Morgan,KNN,1,4,0.7757945817398849,0.4372740151592215,0.9047619047619048,0.42758620689655175,0.9692451071761417,0.6437669135102302,0.6526315789473685,0.5166666666666667,0.47922351078318504,0.4663745892661556
Morgan,KNN,1,5,0.7476927358392876,0.3564387161207804,0.8931799506984388,0.3333333333333333,0.9683131407269339,0.5681294279554422,0.5853658536585366,0.4247787610619469,0.38866416764356726,0.3707492462991099
Morgan,KNN,2,1,0.7610050693151251,0.3781069452046463,0.9014778325123153,0.3611111111111111,0.9739292364990689,0.5930401915011957,0.65,0.4642857142857143,0.4366810770421278,0.41487317448116834
Morgan,KNN,2,2,0.7584671787709498,0.39411908596497525,0.9039408866995073,0.3819444444444444,0.9739292364990689,0.6099072561978901,0.6626506024096386,0.4845814977973568,0.4559763105156777,0.43580302634392
Morgan,KNN,2,3,0.7679467815020729,0.392023175684394,0.8957307060755336,0.3931034482758621,0.9636533084808947,0.6154798441104978,0.59375,0.4730290456431535,0.42876963771442017,0.41781270464963993
Morgan,KNN,2,4,0.7787415239258284,0.44186722965048086,0.9064039408866995,0.4,0.9748369058713886,0.6244475657319479,0.6823529411764706,0.5043478260869565,0.47643294895160376,0.4565266742338252
Morgan,KNN,2,5,0.7611415294604951,0.4057217803087942,0.8981101068200493,0.3819444444444444,0.967381174277726,0.6078534898933462,0.6111111111111112,0.4700854700854701,0.43114994122496403,0.41702400543927554
