Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
Morgan,KNN,1,1,0.7602510460251046,0.4414830396599708,0.8639104220499569,0.6,0.9205020920502092,0.7431697351413912,0.6180904522613065,0.6089108910891089,0.5266405332737693,0.5265554104487242
Morgan,KNN,1,2,0.8102484947443617,0.5015084269569745,0.8768303186907838,0.7073170731707317,0.9131799163179917,0.8036838592931523,0.6359649122807017,0.6697459584295612,0.5955761665103422,0.5943069107330055
Morgan,KNN,1,3,0.7592050209205021,0.4377929474076645,0.8621877691645133,0.6,0.9184100418410042,0.7423247436968556,0.6119402985074627,0.6059113300492611,0.5224510867180434,0.5224138462962391
Morgan,KNN,1,4,0.8009200426981142,0.5139721781136906,0.8854435831180018,0.6699029126213593,0.9319371727748691,0.7901312716390864,0.6798029556650246,0.6748166259168704,0.6053208495392954,0.6052968587444691
Morgan,KNN,1,5,0.8007917251947388,0.48383425578721984,0.8706896551724138,0.6926829268292682,0.9089005235602095,0.7934606952183203,0.6200873362445415,0.6543778801843319,0.5764769073806666,0.5751434501281896
Morgan,KNN,2,1,0.8121696091437901,0.5217178240130474,0.8863049095607235,0.697560975609756,0.9267782426778243,0.8040424958522021,0.6713615023474179,0.6842105263157895,0.6150812985446851,0.6149137619105054
Morgan,KNN,2,2,0.7668690682722727,0.44363345669731313,0.8621877691645133,0.6195121951219512,0.9142259414225942,0.7525783147341835,0.6076555023923444,0.6135265700483091,0.5297152724499028,0.5296786542570968
Morgan,KNN,2,3,0.7607740585774059,0.44335604103045967,0.8647717484926787,0.6,0.9215481171548117,0.7435918707818738,0.6212121212121212,0.6104218362282878,0.5287550398090215,0.528638257267205
Morgan,KNN,2,4,0.7963503278605195,0.48350956794592154,0.8716623600344531,0.6796116504854369,0.9130890052356021,0.787747374409,0.6278026905829597,0.6526806526806527,0.5748001237653894,0.5741211690009429
Morgan,KNN,2,5,0.7929638615757885,0.48912271216308223,0.8767241379310344,0.6634146341463415,0.9225130890052357,0.7823098385151627,0.6476190476190476,0.655421686746988,0.5804318205952235,0.5803693397419681
Morgan,KNN,3,1,0.7879503010511277,0.47572480904842374,0.8716623600344531,0.6585365853658537,0.9173640167364017,0.7772501316301553,0.6308411214953271,0.6443914081145584,0.566332562552562,0.5661380571279523
Morgan,KNN,3,2,0.807120624553526,0.5280914476586626,0.8906115417743324,0.6780487804878049,0.9361924686192469,0.7967334319891114,0.695,0.6864197530864198,0.6202519851726412,0.6201826354632217
Morgan,KNN,3,3,0.7881263394223901,0.4822611192718964,0.8751076658053403,0.6536585365853659,0.9225941422594143,0.7765703682806341,0.6442307692307693,0.648910411622276,0.5729816532674622,0.5729592885064674
Morgan,KNN,3,4,0.7832155746454532,0.4804008379035045,0.8751076658053403,0.6407766990291263,0.9256544502617801,0.7701544021041261,0.6502463054187192,0.6454767726161369,0.5697071245571101,0.5696845452477295
Morgan,KNN,3,5,0.7809347465202402,0.4615495436563561,0.8663793103448276,0.6487804878048781,0.9130890052356021,0.7696715729621465,0.6157407407407407,0.6318289786223278,0.5505556147977696,0.5502751375687844
Morgan,KNN,4,1,0.7544979079497908,0.42205733973175835,0.8544358311800172,0.6,0.9089958158995816,0.7385103178289041,0.5857142857142857,0.5927710843373494,0.5042201336070389,0.5041658769569008
Morgan,KNN,4,2,0.7768012042045107,0.46285563967874255,0.8690783807062877,0.6341463414634146,0.9194560669456067,0.7635900084403259,0.6280193236714976,0.6310679611650486,0.5514986928298177,0.5514890891623587
Morgan,KNN,4,3,0.7717471170527606,0.4501793392966076,0.8639104220499569,0.6292682926829268,0.9142259414225942,0.758480980173819,0.6113744075829384,0.6201923076923077,0.537400155073074,0.5373171974393769
Morgan,KNN,4,4,0.7929243125095309,0.4940436131498988,0.8785529715762274,0.6601941747572816,0.9256544502617801,0.7817363212113027,0.6570048309178744,0.6585956416464891,0.5847380442891256,0.5847355083217278
Morgan,KNN,4,5,0.7840761077767847,0.4729632744603308,0.871551724137931,0.6487804878048781,0.9193717277486911,0.7723149862606639,0.6333333333333333,0.6409638554216868,0.5628230442403166,0.5627624588919808
Morgan,KNN,5,1,0.8078094703541179,0.49814099896283603,0.875968992248062,0.7024390243902439,0.9131799163179917,0.8009077409484656,0.6343612334801763,0.6666666666666666,0.5918770263899056,0.5907188076830803
Morgan,KNN,5,2,0.7764491274619859,0.45098241000462463,0.8621877691645133,0.6439024390243903,0.9089958158995816,0.7650520393546482,0.6027397260273972,0.6226415094339622,0.5388942963526393,0.5384546579406372
Morgan,KNN,5,3,0.768614144300439,0.4552643011701435,0.8682170542635659,0.6146341463414634,0.9225941422594143,0.7530324448835187,0.63,0.6222222222222222,0.5424854045214423,0.542424749810023
Morgan,KNN,5,4,0.7854521425303717,0.4770871636078229,0.8725236864771748,0.6504854368932039,0.9204188481675393,0.7737693820351135,0.638095238095238,0.6442307692307693,0.5666288629699956,0.5665899872873661
Morgan,KNN,5,5,0.7701442983016218,0.4612197043115189,0.8706896551724138,0.6146341463414634,0.9256544502617801,0.754280341016406,0.6395939086294417,0.6268656716417911,0.5488556775310512,0.5486966670989496
Morgan,Bayesian,1,1,0.8497780385753648,0.5564157036203281,0.8260120585701981,0.6341463414634146,0.8671548117154811,0.7415544830501455,0.5058365758754864,0.5627705627705628,0.46041960021936607,0.45588057873098664
Morgan,Bayesian,1,2,0.8746453719767324,0.6196976838116902,0.8285960378983634,0.6731707317073171,0.8619246861924686,0.7617233563970477,0.5111111111111111,0.5810526315789474,0.4829657958349003,0.4758346094946402
Morgan,Bayesian,1,3,0.8767807939585672,0.6137943246065352,0.8475452196382429,0.6439024390243903,0.891213389121339,0.7575318309790178,0.559322033898305,0.5986394557823129,0.5070220022010703,0.5051138977124128
Morgan,Bayesian,1,4,0.8625934021247395,0.6064185731263044,0.8234280792420328,0.6601941747572816,0.8586387434554974,0.7529065656841035,0.5018450184501845,0.570230607966457,0.4685793763687402,0.46170373972339396
Morgan,Bayesian,1,5,0.8594611160771294,0.5934689999583371,0.8327586206896552,0.6731707317073171,0.8670157068062827,0.7639696314334242,0.5207547169811321,0.5872340425531914,0.4907811101193559,0.48450349329973663
Morgan,Bayesian,2,1,0.8681166445555668,0.6251462854766057,0.834625322997416,0.6682926829268293,0.8702928870292888,0.7626338363886953,0.524904214559387,0.5879828326180258,0.4919478667690265,0.48639681486396813
Morgan,Bayesian,2,2,0.8508903969792836,0.5625100177308987,0.8173987941429802,0.624390243902439,0.858786610878661,0.7322690635460959,0.4866920152091255,0.5470085470085471,0.4401451863468978,0.4348522908352812
